dataset,model,seed,target_recall,tau,row_recall,row_far,neg_per_pos,prec_Balanced,prec_Partial 10:1,prec_Partial 100:1,prec_Full,op_recall,op_precision,burden,op_median_lt,early_share
HGST,LGBM,60,0.5,0.02,0.5033712600084281,0.01538467328409465,559.8662031184155,0.9703431376939657,0.7659121714334957,0.24652842926162072,0.055214014976425994,0.11728395061728394,0.07883817427385892,0.11668372569089049,241.0,0.6666666666666666
HGST,LGBM,60,0.7,0.008,0.7054361567635904,0.03768095215693654,559.8662031184155,0.9492933863255106,0.6518262635617207,0.15769111648726514,0.03235689226933151,0.09259259259259259,0.049019607843137254,0.16581371545547594,366.0,0.7962962962962963
HGST,LGBM,61,0.3,0.042,0.3162663295406658,0.004726913487321824,559.8662031184155,0.9852741028355239,0.8699738003569234,0.40086602646801317,0.106749164355309,0.1111111111111111,0.10975609756097561,0.062436028659160696,143.0,0.5246913580246914
HGST,LGBM,61,0.5,0.017,0.5031605562579013,0.015108811215129135,559.8662031184155,0.9708475704655354,0.7690662290247186,0.24982628801148268,0.056143320637607554,0.08641975308641975,0.06542056074766354,0.09518935516888434,255.0,0.6604938271604939
HGST,LGBM,61,0.7,0.006,0.7026970080067425,0.03947349108528955,559.8662031184155,0.9468134463259033,0.6403103426560875,0.1511161374309669,0.03081656979698949,0.06790123456790123,0.03859649122807018,0.1473899692937564,338.0,0.8024691358024691
HGST,LGBM,62,0.3,0.007,0.38411293721028233,0.008400809145222751,559.8662031184155,0.9785974141715434,0.8205419404202993,0.3137680659534935,0.0755021743632222,0.08641975308641975,0.08284023668639054,0.062436028659160696,216.0,0.5802469135802469
HGST,LGBM,62,0.5,0.003,0.544669195111673,0.018876417180222985,559.8662031184155,0.9665041892466271,0.7426294189525349,0.22393074510769692,0.04901217246217436,0.08024691358024691,0.06190476190476191,0.09416581371545547,244.0,0.6481481481481481
HGST,LGBM,62,0.7,0.002,0.7528445006321113,0.055592792962318296,559.8662031184155,0.9312342547742389,0.5752294923306556,0.11926960320489086,0.023616894705532424,0.07407407407407407,0.039603960396039604,0.1647901740020471,420.5,0.8024691358024691
HGST,LGBM,63,0.3,0.04,0.30425621576064055,0.00478788163898951,559.8662031184155,0.9845074483568013,0.8640327941883749,0.38855551953889017,0.10193420866864324,0.12345679012345678,0.11976047904191617,0.062436028659160696,163.0,0.5308641975308642
HGST,LGBM,63,0.5,0.014000000000000002,0.5225453013063632,0.015604083360775274,559.8662031184155,0.9710041787552599,0.7700500709058817,0.250867466240228,0.05643803195120842,0.10493827160493827,0.0794392523364486,0.09211873080859775,249.5,0.6604938271604939
HGST,LGBM,63,0.7,0.006,0.713653603034134,0.04077339229430305,559.8662031184155,0.9459544892391443,0.6364023020608012,0.14895735142793726,0.030314964153696066,0.07407407407407407,0.04411764705882353,0.13613101330603888,362.0,0.7839506172839507
