dataset,model,seed,burden,n_alarmed,n_fail,ear,within_5,recall_5,within_7,recall_7,within_10,recall_10,within_15,recall_15,within_30,recall_30,within_60,recall_60,within_90,recall_90,within_180,recall_180,within_365,recall_365
Seagate,LSTM,62,0.01,47,225,0.00979129090440608,0.3829787234042553,0.08,0.40425531914893614,0.08444444444444445,0.425531914893617,0.08888888888888889,0.5106382978723404,0.10666666666666667,0.6170212765957447,0.1288888888888889,0.6808510638297872,0.14222222222222222,0.723404255319149,0.1511111111111111,0.851063829787234,0.17777777777777778,0.9574468085106383,0.2
Seagate,LSTM,62,0.05,132,225,0.0499871167224942,0.25757575757575757,0.1511111111111111,0.29545454545454547,0.17333333333333334,0.3181818181818182,0.18666666666666668,0.3560606060606061,0.2088888888888889,0.48484848484848486,0.28444444444444444,0.6060606060606061,0.35555555555555557,0.6742424242424242,0.39555555555555555,0.8106060606060606,0.47555555555555556,0.9166666666666666,0.5377777777777778
Seagate,LSTM,63,0.01,49,225,0.00979129090440608,0.3877551020408163,0.08444444444444445,0.40816326530612246,0.08888888888888889,0.42857142857142855,0.09333333333333334,0.5102040816326531,0.1111111111111111,0.5918367346938775,0.1288888888888889,0.673469387755102,0.14666666666666667,0.7551020408163265,0.16444444444444445,0.8163265306122449,0.17777777777777778,0.9183673469387755,0.2
Seagate,LSTM,63,0.05,131,225,0.0499871167224942,0.2748091603053435,0.16,0.3053435114503817,0.17777777777777778,0.3435114503816794,0.2,0.3816793893129771,0.2222222222222222,0.5038167938931297,0.29333333333333333,0.6106870229007634,0.35555555555555557,0.6870229007633588,0.4,0.8244274809160306,0.48,0.9083969465648855,0.5288888888888889
Seagate,LSTM,64,0.01,48,225,0.00979129090440608,0.375,0.08,0.375,0.08,0.375,0.08,0.4583333333333333,0.09777777777777778,0.6458333333333334,0.13777777777777778,0.7083333333333334,0.1511111111111111,0.7291666666666666,0.15555555555555556,0.8333333333333334,0.17777777777777778,0.9166666666666666,0.19555555555555557
Seagate,LSTM,64,0.05,128,225,0.0499871167224942,0.25,0.14222222222222222,0.28125,0.16,0.3046875,0.17333333333333334,0.3359375,0.19111111111111112,0.4609375,0.26222222222222225,0.5546875,0.31555555555555553,0.6328125,0.36,0.7890625,0.4488888888888889,0.890625,0.5066666666666667
Seagate,LSTM,65,0.01,37,225,0.00979129090440608,0.40540540540540543,0.06666666666666667,0.4594594594594595,0.07555555555555556,0.4594594594594595,0.07555555555555556,0.5135135135135135,0.08444444444444445,0.6486486486486487,0.10666666666666667,0.7027027027027027,0.11555555555555555,0.7567567567567568,0.12444444444444444,0.8648648648648649,0.14222222222222222,0.918918918918919,0.1511111111111111
Seagate,LSTM,65,0.05,128,225,0.0499871167224942,0.234375,0.13333333333333333,0.28125,0.16,0.3203125,0.18222222222222223,0.3515625,0.2,0.4609375,0.26222222222222225,0.546875,0.3111111111111111,0.6328125,0.36,0.78125,0.4444444444444444,0.8828125,0.5022222222222222
Seagate,LSTM,66,0.01,51,225,0.00979129090440608,0.4117647058823529,0.09333333333333334,0.47058823529411764,0.10666666666666667,0.5098039215686274,0.11555555555555555,0.5882352941176471,0.13333333333333333,0.6862745098039216,0.15555555555555556,0.7254901960784313,0.16444444444444445,0.7843137254901961,0.17777777777777778,0.8627450980392157,0.19555555555555557,0.9411764705882353,0.21333333333333335
Seagate,LSTM,66,0.05,131,225,0.0499871167224942,0.24427480916030533,0.14222222222222222,0.2900763358778626,0.1688888888888889,0.32061068702290074,0.18666666666666668,0.35877862595419846,0.2088888888888889,0.48854961832061067,0.28444444444444444,0.5954198473282443,0.3466666666666667,0.6564885496183206,0.38222222222222224,0.8015267175572519,0.4666666666666667,0.8931297709923665,0.52
Seagate,LSTM,67,0.01,49,225,0.00979129090440608,0.3673469387755102,0.08,0.3673469387755102,0.08,0.40816326530612246,0.08888888888888889,0.46938775510204084,0.10222222222222223,0.6122448979591837,0.13333333333333333,0.6326530612244898,0.13777777777777778,0.7142857142857143,0.15555555555555556,0.8367346938775511,0.18222222222222223,0.9183673469387755,0.2
Seagate,LSTM,67,0.05,133,225,0.0499871167224942,0.24812030075187969,0.14666666666666667,0.2932330827067669,0.17333333333333334,0.3233082706766917,0.19111111111111112,0.3533834586466165,0.2088888888888889,0.47368421052631576,0.28,0.5714285714285714,0.3377777777777778,0.6390977443609023,0.37777777777777777,0.7894736842105263,0.4666666666666667,0.8872180451127819,0.5244444444444445
Seagate,LSTM,68,0.01,47,225,0.00979129090440608,0.2765957446808511,0.057777777777777775,0.2765957446808511,0.057777777777777775,0.3191489361702128,0.06666666666666667,0.3829787234042553,0.08,0.5957446808510638,0.12444444444444444,0.6170212765957447,0.1288888888888889,0.723404255319149,0.1511111111111111,0.851063829787234,0.17777777777777778,0.9148936170212766,0.19111111111111112
Seagate,LSTM,68,0.05,126,225,0.0499871167224942,0.23015873015873015,0.1288888888888889,0.25396825396825395,0.14222222222222222,0.30952380952380953,0.17333333333333334,0.3412698412698413,0.19111111111111112,0.46825396825396826,0.26222222222222225,0.5555555555555556,0.3111111111111111,0.626984126984127,0.3511111111111111,0.7777777777777778,0.43555555555555553,0.9047619047619048,0.5066666666666667
Seagate,LSTM,69,0.01,50,225,0.00979129090440608,0.36,0.08,0.38,0.08444444444444445,0.4,0.08888888888888889,0.5,0.1111111111111111,0.64,0.14222222222222222,0.68,0.1511111111111111,0.72,0.16,0.84,0.18666666666666668,0.92,0.20444444444444446
Seagate,LSTM,69,0.05,132,225,0.0499871167224942,0.25757575757575757,0.1511111111111111,0.2878787878787879,0.1688888888888889,0.32575757575757575,0.19111111111111112,0.3560606060606061,0.2088888888888889,0.48484848484848486,0.28444444444444444,0.5984848484848485,0.3511111111111111,0.6590909090909091,0.38666666666666666,0.7878787878787878,0.4622222222222222,0.8939393939393939,0.5244444444444445
Seagate,LSTM,70,0.01,48,225,0.00979129090440608,0.3333333333333333,0.07111111111111111,0.375,0.08,0.3958333333333333,0.08444444444444445,0.4583333333333333,0.09777777777777778,0.625,0.13333333333333333,0.6875,0.14666666666666667,0.7083333333333334,0.1511111111111111,0.8125,0.17333333333333334,0.9166666666666666,0.19555555555555557
Seagate,LSTM,70,0.05,134,225,0.0499871167224942,0.2835820895522388,0.1688888888888889,0.3358208955223881,0.2,0.3582089552238806,0.21333333333333335,0.3880597014925373,0.2311111111111111,0.5074626865671642,0.3022222222222222,0.6119402985074627,0.36444444444444446,0.6716417910447762,0.4,0.7985074626865671,0.47555555555555556,0.9104477611940298,0.5422222222222223
Seagate,LSTM,71,0.01,44,225,0.00979129090440608,0.29545454545454547,0.057777777777777775,0.3181818181818182,0.06222222222222222,0.36363636363636365,0.07111111111111111,0.45454545454545453,0.08888888888888889,0.6136363636363636,0.12,0.6590909090909091,0.1288888888888889,0.75,0.14666666666666667,0.8409090909090909,0.16444444444444445,0.9545454545454546,0.18666666666666668
Seagate,LSTM,71,0.05,128,225,0.0499871167224942,0.25,0.14222222222222222,0.2890625,0.16444444444444445,0.328125,0.18666666666666668,0.375,0.21333333333333335,0.4921875,0.28,0.5859375,0.3333333333333333,0.6484375,0.3688888888888889,0.796875,0.4533333333333333,0.90625,0.5155555555555555
Seagate,GRU,42,0.01,49,225,0.00979129090440608,0.40816326530612246,0.08888888888888889,0.46938775510204084,0.10222222222222223,0.4897959183673469,0.10666666666666667,0.5714285714285714,0.12444444444444444,0.6938775510204082,0.1511111111111111,0.7346938775510204,0.16,0.7346938775510204,0.16,0.8775510204081632,0.19111111111111112,0.9591836734693877,0.2088888888888889
Seagate,GRU,42,0.05,139,225,0.0499871167224942,0.2949640287769784,0.18222222222222223,0.3381294964028777,0.2088888888888889,0.3669064748201439,0.22666666666666666,0.4028776978417266,0.24888888888888888,0.5323741007194245,0.3288888888888889,0.6187050359712231,0.38222222222222224,0.6834532374100719,0.4222222222222222,0.7985611510791367,0.49333333333333335,0.8992805755395683,0.5555555555555556
Seagate,GRU,43,0.01,63,225,0.00979129090440608,0.3968253968253968,0.1111111111111111,0.4603174603174603,0.1288888888888889,0.47619047619047616,0.13333333333333333,0.5714285714285714,0.16,0.6825396825396826,0.19111111111111112,0.7301587301587301,0.20444444444444446,0.7619047619047619,0.21333333333333335,0.8571428571428571,0.24,0.9206349206349206,0.2577777777777778
Seagate,GRU,43,0.05,138,225,0.0499871167224942,0.2971014492753623,0.18222222222222223,0.34057971014492755,0.2088888888888889,0.36231884057971014,0.2222222222222222,0.391304347826087,0.24,0.5144927536231884,0.31555555555555553,0.6086956521739131,0.37333333333333335,0.6666666666666666,0.4088888888888889,0.8043478260869565,0.49333333333333335,0.8985507246376812,0.5511111111111111
Seagate,GRU,44,0.01,67,225,0.00979129090440608,0.417910447761194,0.12444444444444444,0.4626865671641791,0.13777777777777778,0.4925373134328358,0.14666666666666667,0.5671641791044776,0.1688888888888889,0.6865671641791045,0.20444444444444446,0.7313432835820896,0.21777777777777776,0.7761194029850746,0.2311111111111111,0.8955223880597015,0.26666666666666666,0.9402985074626866,0.28
Seagate,GRU,44,0.05,136,225,0.0499871167224942,0.27205882352941174,0.16444444444444445,0.3161764705882353,0.19111111111111112,0.3602941176470588,0.21777777777777776,0.39705882352941174,0.24,0.5147058823529411,0.3111111111111111,0.6176470588235294,0.37333333333333335,0.6691176470588235,0.40444444444444444,0.8088235294117647,0.4888888888888889,0.9044117647058824,0.5466666666666666
Seagate,GRU,45,0.01,61,225,0.00979129090440608,0.4426229508196721,0.12,0.4918032786885246,0.13333333333333333,0.5081967213114754,0.13777777777777778,0.5737704918032787,0.15555555555555556,0.6721311475409836,0.18222222222222223,0.7213114754098361,0.19555555555555557,0.7540983606557377,0.20444444444444446,0.8524590163934426,0.2311111111111111,0.9344262295081968,0.25333333333333335
Seagate,GRU,45,0.05,136,225,0.0499871167224942,0.2867647058823529,0.17333333333333334,0.3235294117647059,0.19555555555555557,0.35294117647058826,0.21333333333333335,0.38235294117647056,0.2311111111111111,0.5147058823529411,0.3111111111111111,0.6102941176470589,0.3688888888888889,0.6838235294117647,0.41333333333333333,0.8161764705882353,0.49333333333333335,0.9044117647058824,0.5466666666666666
Seagate,GRU,46,0.01,53,225,0.00979129090440608,0.37735849056603776,0.08888888888888889,0.4339622641509434,0.10222222222222223,0.4528301886792453,0.10666666666666667,0.5471698113207547,0.1288888888888889,0.660377358490566,0.15555555555555556,0.7169811320754716,0.1688888888888889,0.7358490566037735,0.17333333333333334,0.9056603773584906,0.21333333333333335,0.9622641509433962,0.22666666666666666
Seagate,GRU,46,0.05,134,225,0.0499871167224942,0.27611940298507465,0.16444444444444445,0.3208955223880597,0.19111111111111112,0.35074626865671643,0.2088888888888889,0.3805970149253731,0.22666666666666666,0.5149253731343284,0.30666666666666664,0.6044776119402985,0.36,0.6716417910447762,0.4,0.8059701492537313,0.48,0.9104477611940298,0.5422222222222223
Seagate,GRU,47,0.01,54,225,0.00979129090440608,0.4074074074074074,0.09777777777777778,0.46296296296296297,0.1111111111111111,0.48148148148148145,0.11555555555555555,0.5370370370370371,0.1288888888888889,0.6666666666666666,0.16,0.7222222222222222,0.17333333333333334,0.7592592592592593,0.18222222222222223,0.8888888888888888,0.21333333333333335,0.9629629629629629,0.2311111111111111
Seagate,GRU,47,0.05,136,225,0.0499871167224942,0.2647058823529412,0.16,0.3088235294117647,0.18666666666666668,0.3382352941176471,0.20444444444444446,0.375,0.22666666666666666,0.49264705882352944,0.29777777777777775,0.6102941176470589,0.3688888888888889,0.6764705882352942,0.4088888888888889,0.8014705882352942,0.48444444444444446,0.9044117647058824,0.5466666666666666
Seagate,GRU,48,0.01,58,225,0.00979129090440608,0.3793103448275862,0.09777777777777778,0.4482758620689655,0.11555555555555555,0.46551724137931033,0.12,0.5517241379310345,0.14222222222222222,0.6551724137931034,0.1688888888888889,0.6896551724137931,0.17777777777777778,0.7586206896551724,0.19555555555555557,0.8620689655172413,0.2222222222222222,0.9310344827586207,0.24
Seagate,GRU,48,0.05,143,225,0.0499871167224942,0.3076923076923077,0.19555555555555557,0.34265734265734266,0.21777777777777776,0.3706293706293706,0.23555555555555555,0.3986013986013986,0.25333333333333335,0.5174825174825175,0.3288888888888889,0.6153846153846154,0.39111111111111113,0.6713286713286714,0.4266666666666667,0.8111888111888111,0.5155555555555555,0.9090909090909091,0.5777777777777777
Seagate,GRU,49,0.01,54,225,0.00979129090440608,0.4444444444444444,0.10666666666666667,0.48148148148148145,0.11555555555555555,0.48148148148148145,0.11555555555555555,0.5370370370370371,0.1288888888888889,0.6481481481481481,0.15555555555555556,0.6851851851851852,0.16444444444444445,0.7037037037037037,0.1688888888888889,0.7962962962962963,0.19111111111111112,0.9259259259259259,0.2222222222222222
Seagate,GRU,49,0.05,132,225,0.0499871167224942,0.2727272727272727,0.16,0.30303030303030304,0.17777777777777778,0.32575757575757575,0.19111111111111112,0.3560606060606061,0.2088888888888889,0.48484848484848486,0.28444444444444444,0.5909090909090909,0.3466666666666667,0.6666666666666666,0.39111111111111113,0.7954545454545454,0.4666666666666667,0.9015151515151515,0.5288888888888889
Seagate,GRU,50,0.01,55,225,0.00979129090440608,0.4,0.09777777777777778,0.43636363636363634,0.10666666666666667,0.45454545454545453,0.1111111111111111,0.5272727272727272,0.1288888888888889,0.6727272727272727,0.16444444444444445,0.7272727272727273,0.17777777777777778,0.7818181818181819,0.19111111111111112,0.8909090909090909,0.21777777777777776,0.9272727272727272,0.22666666666666666
Seagate,GRU,50,0.05,138,225,0.0499871167224942,0.2753623188405797,0.1688888888888889,0.3188405797101449,0.19555555555555557,0.36231884057971014,0.2222222222222222,0.391304347826087,0.24,0.5072463768115942,0.3111111111111111,0.6086956521739131,0.37333333333333335,0.6739130434782609,0.41333333333333333,0.8043478260869565,0.49333333333333335,0.9057971014492754,0.5555555555555556
Seagate,GRU,51,0.01,65,225,0.00979129090440608,0.4461538461538462,0.1288888888888889,0.47692307692307695,0.13777777777777778,0.5076923076923077,0.14666666666666667,0.5846153846153846,0.1688888888888889,0.7076923076923077,0.20444444444444446,0.7538461538461538,0.21777777777777776,0.8153846153846154,0.23555555555555555,0.9230769230769231,0.26666666666666666,0.9692307692307692,0.28
Seagate,GRU,51,0.05,136,225,0.0499871167224942,0.27205882352941174,0.16444444444444445,0.3161764705882353,0.19111111111111112,0.34558823529411764,0.2088888888888889,0.375,0.22666666666666666,0.49264705882352944,0.29777777777777775,0.6029411764705882,0.36444444444444446,0.6544117647058824,0.39555555555555555,0.7867647058823529,0.47555555555555556,0.9044117647058824,0.5466666666666666
Seagate,GRU,52,0.01,59,225,0.00979129090440608,0.423728813559322,0.1111111111111111,0.4915254237288136,0.1288888888888889,0.5084745762711864,0.13333333333333333,0.576271186440678,0.1511111111111111,0.6949152542372882,0.18222222222222223,0.7288135593220338,0.19111111111111112,0.7796610169491526,0.20444444444444446,0.8813559322033898,0.2311111111111111,0.9322033898305084,0.24444444444444444
Seagate,GRU,52,0.05,141,225,0.0499871167224942,0.2907801418439716,0.18222222222222223,0.3404255319148936,0.21333333333333335,0.36879432624113473,0.2311111111111111,0.3971631205673759,0.24888888888888888,0.5035460992907801,0.31555555555555553,0.6170212765957447,0.38666666666666666,0.6737588652482269,0.4222222222222222,0.8085106382978723,0.5066666666666667,0.9078014184397163,0.5688888888888889
Seagate,GRU,53,0.01,56,225,0.00979129090440608,0.44642857142857145,0.1111111111111111,0.5,0.12444444444444444,0.5535714285714286,0.13777777777777778,0.625,0.15555555555555556,0.6785714285714286,0.1688888888888889,0.7321428571428571,0.18222222222222223,0.75,0.18666666666666668,0.875,0.21777777777777776,0.9464285714285714,0.23555555555555555
Seagate,GRU,53,0.05,137,225,0.0499871167224942,0.2846715328467153,0.17333333333333334,0.3284671532846715,0.2,0.35766423357664234,0.21777777777777776,0.39416058394160586,0.24,0.5109489051094891,0.3111111111111111,0.6131386861313869,0.37333333333333335,0.6788321167883211,0.41333333333333333,0.8102189781021898,0.49333333333333335,0.9124087591240876,0.5555555555555556
Seagate,GRU,54,0.01,60,225,0.00979129090440608,0.38333333333333336,0.10222222222222223,0.43333333333333335,0.11555555555555555,0.43333333333333335,0.11555555555555555,0.5333333333333333,0.14222222222222222,0.6833333333333333,0.18222222222222223,0.7333333333333333,0.19555555555555557,0.7666666666666667,0.20444444444444446,0.8666666666666667,0.2311111111111111,0.9333333333333333,0.24888888888888888
Seagate,GRU,54,0.05,141,225,0.0499871167224942,0.2907801418439716,0.18222222222222223,0.3404255319148936,0.21333333333333335,0.36879432624113473,0.2311111111111111,0.3971631205673759,0.24888888888888888,0.5106382978723404,0.32,0.6170212765957447,0.38666666666666666,0.6737588652482269,0.4222222222222222,0.7943262411347518,0.49777777777777776,0.900709219858156,0.5644444444444444
Seagate,GRU,55,0.01,56,225,0.00979129090440608,0.42857142857142855,0.10666666666666667,0.4642857142857143,0.11555555555555555,0.5,0.12444444444444444,0.5714285714285714,0.14222222222222222,0.7142857142857143,0.17777777777777778,0.7678571428571429,0.19111111111111112,0.7857142857142857,0.19555555555555557,0.875,0.21777777777777776,0.9285714285714286,0.2311111111111111
