dataset,model,seed,window,tau,alarmed,burden,n_cens
Toshiba,LSTM,61,730,0.05310795456171036,14,0.0037553648068669528,3728
Toshiba,LSTM,61,1095,0.05310795456171036,31,0.008315450643776824,3728
Toshiba,LSTM,61,1460,0.05310795456171036,48,0.012875536480686695,3728
Toshiba,LSTM,61,-1,0.05310795456171036,93,0.024946351931330473,3728
Toshiba,LSTM,62,180,0.04316491261124611,5,0.0013412017167381974,3728
Toshiba,LSTM,62,365,0.04316491261124611,7,0.0018776824034334764,3728
Toshiba,LSTM,62,730,0.04316491261124611,20,0.00536480686695279,3728
Toshiba,LSTM,62,1095,0.04316491261124611,36,0.009656652360515022,3728
Toshiba,LSTM,62,1460,0.04316491261124611,50,0.013412017167381975,3728
Toshiba,LSTM,62,-1,0.04316491261124611,93,0.024946351931330473,3728
Toshiba,LSTM,63,180,0.037288542836904526,6,0.001609442060085837,3728
Toshiba,LSTM,63,365,0.037288542836904526,9,0.0024141630901287556,3728
Toshiba,LSTM,63,730,0.037288542836904526,20,0.00536480686695279,3728
Toshiba,LSTM,63,1095,0.037288542836904526,34,0.009120171673819743,3728
Toshiba,LSTM,63,1460,0.037288542836904526,49,0.013143776824034335,3728
Toshiba,LSTM,63,-1,0.037288542836904526,93,0.024946351931330473,3728
Toshiba,LSTM,64,180,0.028751971200108528,6,0.001609442060085837,3728
Toshiba,LSTM,64,365,0.028751971200108528,7,0.0018776824034334764,3728
Toshiba,LSTM,64,730,0.028751971200108528,18,0.004828326180257511,3728
Toshiba,LSTM,64,1095,0.028751971200108528,32,0.008583690987124463,3728
Toshiba,LSTM,64,1460,0.028751971200108528,53,0.014216738197424892,3728
Toshiba,LSTM,64,-1,0.028751971200108528,93,0.024946351931330473,3728
Toshiba,LSTM,65,180,0.04130685329437256,7,0.0018776824034334764,3728
Toshiba,LSTM,65,365,0.04130685329437256,10,0.002682403433476395,3728
Toshiba,LSTM,65,730,0.04130685329437256,18,0.004828326180257511,3728
Toshiba,LSTM,65,1095,0.04130685329437256,35,0.009388412017167383,3728
Toshiba,LSTM,65,1460,0.04130685329437256,50,0.013412017167381975,3728
Toshiba,LSTM,65,-1,0.04130685329437256,93,0.024946351931330473,3728
Toshiba,LSTM,66,180,0.04856833070516586,6,0.001609442060085837,3728
Toshiba,LSTM,66,365,0.04856833070516586,7,0.0018776824034334764,3728
Toshiba,LSTM,66,730,0.04856833070516586,17,0.0045600858369098714,3728
Toshiba,LSTM,66,1095,0.04856833070516586,35,0.009388412017167383,3728
Toshiba,LSTM,66,1460,0.04856833070516586,48,0.012875536480686695,3728
Toshiba,LSTM,66,-1,0.04856833070516586,93,0.024946351931330473,3728
Toshiba,LSTM,67,180,0.0294653307646513,5,0.0013412017167381974,3728
Toshiba,LSTM,67,365,0.0294653307646513,6,0.001609442060085837,3728
Toshiba,LSTM,67,730,0.0294653307646513,16,0.004291845493562232,3728
Toshiba,LSTM,67,1095,0.0294653307646513,27,0.007242489270386266,3728
Toshiba,LSTM,67,1460,0.0294653307646513,39,0.01046137339055794,3728
Toshiba,LSTM,67,-1,0.0294653307646513,93,0.024946351931330473,3728
Toshiba,LSTM,68,180,0.03938483074307442,4,0.001072961373390558,3728
Toshiba,LSTM,68,365,0.03938483074307442,6,0.001609442060085837,3728
Toshiba,LSTM,68,730,0.03938483074307442,19,0.00509656652360515,3728
Toshiba,LSTM,68,1095,0.03938483074307442,36,0.009656652360515022,3728
Toshiba,LSTM,68,1460,0.03938483074307442,51,0.013680257510729614,3728
Toshiba,LSTM,68,-1,0.03938483074307442,93,0.024946351931330473,3728
Toshiba,LSTM,69,180,0.05545395240187645,6,0.001609442060085837,3728
Toshiba,LSTM,69,365,0.05545395240187645,9,0.0024141630901287556,3728
Toshiba,LSTM,69,730,0.05545395240187645,17,0.0045600858369098714,3728
Toshiba,LSTM,69,1095,0.05545395240187645,32,0.008583690987124463,3728
Toshiba,LSTM,69,1460,0.05545395240187645,46,0.012339055793991416,3728
Toshiba,LSTM,69,-1,0.05545395240187645,93,0.024946351931330473,3728
Toshiba,LSTM,70,180,0.038719579577445984,4,0.001072961373390558,3728
Toshiba,LSTM,70,365,0.038719579577445984,5,0.0013412017167381974,3728
Toshiba,LSTM,70,730,0.038719579577445984,16,0.004291845493562232,3728
Toshiba,LSTM,70,1095,0.038719579577445984,31,0.008315450643776824,3728
Toshiba,LSTM,70,1460,0.038719579577445984,43,0.011534334763948498,3728
Toshiba,LSTM,70,-1,0.038719579577445984,93,0.024946351931330473,3728
Toshiba,LSTM,71,180,0.02936001494526863,5,0.0013412017167381974,3728
Toshiba,LSTM,71,365,0.02936001494526863,7,0.0018776824034334764,3728
Toshiba,LSTM,71,730,0.02936001494526863,17,0.0045600858369098714,3728
Toshiba,LSTM,71,1095,0.02936001494526863,34,0.009120171673819743,3728
Toshiba,LSTM,71,1460,0.02936001494526863,50,0.013412017167381975,3728
Toshiba,LSTM,71,-1,0.02936001494526863,93,0.024946351931330473,3728
Toshiba,GRU,42,180,0.03648511320352554,7,0.0018776824034334764,3728
Toshiba,GRU,42,365,0.03648511320352554,8,0.002145922746781116,3728
Toshiba,GRU,42,730,0.03648511320352554,24,0.006437768240343348,3728
Toshiba,GRU,42,1095,0.03648511320352554,39,0.01046137339055794,3728
Toshiba,GRU,42,1460,0.03648511320352554,53,0.014216738197424892,3728
Toshiba,GRU,42,-1,0.03648511320352554,93,0.024946351931330473,3728
Toshiba,GRU,43,180,0.031550332903862,7,0.0018776824034334764,3728
Toshiba,GRU,43,365,0.031550332903862,9,0.0024141630901287556,3728
Toshiba,GRU,43,730,0.031550332903862,26,0.006974248927038627,3728
Toshiba,GRU,43,1095,0.031550332903862,42,0.011266094420600859,3728
Toshiba,GRU,43,1460,0.031550332903862,56,0.015021459227467811,3728
Toshiba,GRU,43,-1,0.031550332903862,93,0.024946351931330473,3728
Toshiba,GRU,44,180,0.03142186626791954,6,0.001609442060085837,3728
Toshiba,GRU,44,365,0.03142186626791954,10,0.002682403433476395,3728
Toshiba,GRU,44,730,0.03142186626791954,23,0.006169527896995708,3728
Toshiba,GRU,44,1095,0.03142186626791954,35,0.009388412017167383,3728
Toshiba,GRU,44,1460,0.03142186626791954,48,0.012875536480686695,3728
Toshiba,GRU,44,-1,0.03142186626791954,93,0.024946351931330473,3728
Toshiba,GRU,45,180,0.03742508962750435,6,0.001609442060085837,3728
Toshiba,GRU,45,365,0.03742508962750435,7,0.0018776824034334764,3728
Toshiba,GRU,45,730,0.03742508962750435,21,0.005633047210300429,3728
Toshiba,GRU,45,1095,0.03742508962750435,38,0.0101931330472103,3728
Toshiba,GRU,45,1460,0.03742508962750435,49,0.013143776824034335,3728
Toshiba,GRU,45,-1,0.03742508962750435,93,0.024946351931330473,3728
Toshiba,GRU,46,180,0.03955208137631416,5,0.0013412017167381974,3728
Toshiba,GRU,46,365,0.03955208137631416,7,0.0018776824034334764,3728
Toshiba,GRU,46,730,0.03955208137631416,22,0.005901287553648069,3728
Toshiba,GRU,46,1095,0.03955208137631416,33,0.008851931330472103,3728
Toshiba,GRU,46,1460,0.03955208137631416,49,0.013143776824034335,3728
Toshiba,GRU,46,-1,0.03955208137631416,93,0.024946351931330473,3728
Toshiba,GRU,47,180,0.058915186673402786,8,0.002145922746781116,3728
Toshiba,GRU,47,365,0.058915186673402786,9,0.0024141630901287556,3728
Toshiba,GRU,47,730,0.058915186673402786,26,0.006974248927038627,3728
Toshiba,GRU,47,1095,0.058915186673402786,38,0.0101931330472103,3728
Toshiba,GRU,47,1460,0.058915186673402786,54,0.014484978540772532,3728
Toshiba,GRU,47,-1,0.058915186673402786,93,0.024946351931330473,3728
Toshiba,GRU,48,180,0.044097475707530975,5,0.0013412017167381974,3728
Toshiba,GRU,48,365,0.044097475707530975,8,0.002145922746781116,3728
Toshiba,GRU,48,730,0.044097475707530975,19,0.00509656652360515,3728
Toshiba,GRU,48,1095,0.044097475707530975,35,0.009388412017167383,3728
Toshiba,GRU,48,1460,0.044097475707530975,48,0.012875536480686695,3728
Toshiba,GRU,48,-1,0.044097475707530975,93,0.024946351931330473,3728
Toshiba,GRU,49,180,0.040740061551332474,8,0.002145922746781116,3728
Toshiba,GRU,49,365,0.040740061551332474,9,0.0024141630901287556,3728
Toshiba,GRU,49,730,0.040740061551332474,24,0.006437768240343348,3728
Toshiba,GRU,49,1095,0.040740061551332474,37,0.00992489270386266,3728
Toshiba,GRU,49,1460,0.040740061551332474,49,0.013143776824034335,3728
Toshiba,GRU,49,-1,0.040740061551332474,93,0.024946351931330473,3728
Toshiba,GRU,50,180,0.040760550647974014,7,0.0018776824034334764,3728
Toshiba,GRU,50,365,0.040760550647974014,9,0.0024141630901287556,3728
Toshiba,GRU,50,730,0.040760550647974014,23,0.006169527896995708,3728
Toshiba,GRU,50,1095,0.040760550647974014,38,0.0101931330472103,3728
Toshiba,GRU,50,1460,0.040760550647974014,49,0.013143776824034335,3728
Toshiba,GRU,50,-1,0.040760550647974014,93,0.024946351931330473,3728
Toshiba,GRU,51,180,0.03392668440937996,9,0.0024141630901287556,3728
Toshiba,GRU,51,365,0.03392668440937996,11,0.0029506437768240345,3728
Toshiba,GRU,51,730,0.03392668440937996,25,0.006706008583690987,3728
Toshiba,GRU,51,1095,0.03392668440937996,41,0.010997854077253219,3728
Toshiba,GRU,51,1460,0.03392668440937996,51,0.013680257510729614,3728
Toshiba,GRU,51,-1,0.03392668440937996,93,0.024946351931330473,3728
Toshiba,GRU,52,180,0.03747527301311493,5,0.0013412017167381974,3728
Toshiba,GRU,52,365,0.03747527301311493,8,0.002145922746781116,3728
Toshiba,GRU,52,730,0.03747527301311493,21,0.005633047210300429,3728
Toshiba,GRU,52,1095,0.03747527301311493,39,0.01046137339055794,3728
Toshiba,GRU,52,1460,0.03747527301311493,53,0.014216738197424892,3728
Toshiba,GRU,52,-1,0.03747527301311493,93,0.024946351931330473,3728
Toshiba,GRU,53,180,0.025940144434571266,5,0.0013412017167381974,3728
Toshiba,GRU,53,365,0.025940144434571266,6,0.001609442060085837,3728
Toshiba,GRU,53,730,0.025940144434571266,19,0.00509656652360515,3728
Toshiba,GRU,53,1095,0.025940144434571266,38,0.0101931330472103,3728
Toshiba,GRU,53,1460,0.025940144434571266,49,0.013143776824034335,3728
Toshiba,GRU,53,-1,0.025940144434571266,93,0.024946351931330473,3728
Toshiba,GRU,54,180,0.03505166992545128,5,0.0013412017167381974,3728
Toshiba,GRU,54,365,0.03505166992545128,8,0.002145922746781116,3728
Toshiba,GRU,54,730,0.03505166992545128,21,0.005633047210300429,3728
Toshiba,GRU,54,1095,0.03505166992545128,38,0.0101931330472103,3728
Toshiba,GRU,54,1460,0.03505166992545128,49,0.013143776824034335,3728
Toshiba,GRU,54,-1,0.03505166992545128,93,0.024946351931330473,3728
Toshiba,GRU,55,180,0.039366982877254486,11,0.0029506437768240345,3728
Toshiba,GRU,55,365,0.039366982877254486,12,0.003218884120171674,3728
Toshiba,GRU,55,730,0.039366982877254486,27,0.007242489270386266,3728
Toshiba,GRU,55,1095,0.039366982877254486,43,0.011534334763948498,3728
Toshiba,GRU,55,1460,0.039366982877254486,55,0.014753218884120171,3728
Toshiba,GRU,55,-1,0.039366982877254486,93,0.024946351931330473,3728
Toshiba,GRU,56,180,0.028618603944778442,8,0.002145922746781116,3728
Toshiba,GRU,56,365,0.028618603944778442,9,0.0024141630901287556,3728
Toshiba,GRU,56,730,0.028618603944778442,25,0.006706008583690987,3728
Toshiba,GRU,56,1095,0.028618603944778442,41,0.010997854077253219,3728
Toshiba,GRU,56,1460,0.028618603944778442,52,0.013948497854077254,3728
Toshiba,GRU,56,-1,0.028618603944778442,93,0.024946351931330473,3728
Toshiba,GRU,57,180,0.04769862815737724,6,0.001609442060085837,3728
Toshiba,GRU,57,365,0.04769862815737724,7,0.0018776824034334764,3728
Toshiba,GRU,57,730,0.04769862815737724,20,0.00536480686695279,3728
Toshiba,GRU,57,1095,0.04769862815737724,30,0.008047210300429184,3728
Toshiba,GRU,57,1460,0.04769862815737724,46,0.012339055793991416,3728
Toshiba,GRU,57,-1,0.04769862815737724,93,0.024946351931330473,3728
Toshiba,GRU,58,180,0.041504357010126114,5,0.0013412017167381974,3728
Toshiba,GRU,58,365,0.041504357010126114,7,0.0018776824034334764,3728
Toshiba,GRU,58,730,0.041504357010126114,18,0.004828326180257511,3728
Toshiba,GRU,58,1095,0.041504357010126114,31,0.008315450643776824,3728
Toshiba,GRU,58,1460,0.041504357010126114,46,0.012339055793991416,3728
Toshiba,GRU,58,-1,0.041504357010126114,93,0.024946351931330473,3728
Toshiba,GRU,59,180,0.03552627190947533,6,0.001609442060085837,3728
Toshiba,GRU,59,365,0.03552627190947533,7,0.0018776824034334764,3728
Toshiba,GRU,59,730,0.03552627190947533,18,0.004828326180257511,3728
Toshiba,GRU,59,1095,0.03552627190947533,30,0.008047210300429184,3728
Toshiba,GRU,59,1460,0.03552627190947533,46,0.012339055793991416,3728
Toshiba,GRU,59,-1,0.03552627190947533,93,0.024946351931330473,3728
Toshiba,GRU,60,180,0.03378463163971901,5,0.0013412017167381974,3728
Toshiba,GRU,60,365,0.03378463163971901,7,0.0018776824034334764,3728
Toshiba,GRU,60,730,0.03378463163971901,21,0.005633047210300429,3728
Toshiba,GRU,60,1095,0.03378463163971901,34,0.009120171673819743,3728
Toshiba,GRU,60,1460,0.03378463163971901,48,0.012875536480686695,3728
Toshiba,GRU,60,-1,0.03378463163971901,93,0.024946351931330473,3728
Toshiba,GRU,61,180,0.034134965389966965,4,0.001072961373390558,3728
Toshiba,GRU,61,365,0.034134965389966965,5,0.0013412017167381974,3728
Toshiba,GRU,61,730,0.034134965389966965,16,0.004291845493562232,3728
Toshiba,GRU,61,1095,0.034134965389966965,28,0.0075107296137339056,3728
Toshiba,GRU,61,1460,0.034134965389966965,42,0.011266094420600859,3728
Toshiba,GRU,61,-1,0.034134965389966965,93,0.024946351931330473,3728
Toshiba,GRU,62,180,0.03887829929590225,4,0.001072961373390558,3728
Toshiba,GRU,62,365,0.03887829929590225,5,0.0013412017167381974,3728
Toshiba,GRU,62,730,0.03887829929590225,15,0.004023605150214592,3728
Toshiba,GRU,62,1095,0.03887829929590225,30,0.008047210300429184,3728
Toshiba,GRU,62,1460,0.03887829929590225,47,0.012607296137339056,3728
Toshiba,GRU,62,-1,0.03887829929590225,93,0.024946351931330473,3728
Toshiba,GRU,63,180,0.03847406059503555,10,0.002682403433476395,3728
Toshiba,GRU,63,365,0.03847406059503555,12,0.003218884120171674,3728
Toshiba,GRU,63,730,0.03847406059503555,25,0.006706008583690987,3728
Toshiba,GRU,63,1095,0.03847406059503555,34,0.009120171673819743,3728
Toshiba,GRU,63,1460,0.03847406059503555,48,0.012875536480686695,3728
Toshiba,GRU,63,-1,0.03847406059503555,93,0.024946351931330473,3728
Toshiba,GRU,64,180,0.040169041603803635,10,0.002682403433476395,3728
Toshiba,GRU,64,365,0.040169041603803635,13,0.0034871244635193135,3728
Toshiba,GRU,64,730,0.040169041603803635,29,0.007778969957081545,3728
Toshiba,GRU,64,1095,0.040169041603803635,40,0.01072961373390558,3728
Toshiba,GRU,64,1460,0.040169041603803635,53,0.014216738197424892,3728
Toshiba,GRU,64,-1,0.040169041603803635,93,0.024946351931330473,3728
Toshiba,GRU,65,180,0.046418290585279465,7,0.0018776824034334764,3728
Toshiba,GRU,65,365,0.046418290585279465,9,0.0024141630901287556,3728
Toshiba,GRU,65,730,0.046418290585279465,19,0.00509656652360515,3728
Toshiba,GRU,65,1095,0.046418290585279465,33,0.008851931330472103,3728
Toshiba,GRU,65,1460,0.046418290585279465,46,0.012339055793991416,3728
Toshiba,GRU,65,-1,0.046418290585279465,93,0.024946351931330473,3728
Toshiba,GRU,66,180,0.03094371408224106,5,0.0013412017167381974,3728
Toshiba,GRU,66,365,0.03094371408224106,6,0.001609442060085837,3728
Toshiba,GRU,66,730,0.03094371408224106,17,0.0045600858369098714,3728
Toshiba,GRU,66,1095,0.03094371408224106,34,0.009120171673819743,3728
Toshiba,GRU,66,1460,0.03094371408224106,51,0.013680257510729614,3728
Toshiba,GRU,66,-1,0.03094371408224106,93,0.024946351931330473,3728
Toshiba,GRU,67,180,0.03152526170015335,5,0.0013412017167381974,3728
Toshiba,GRU,67,365,0.03152526170015335,7,0.0018776824034334764,3728
Toshiba,GRU,67,730,0.03152526170015335,21,0.005633047210300429,3728
Toshiba,GRU,67,1095,0.03152526170015335,35,0.009388412017167383,3728
Toshiba,GRU,67,1460,0.03152526170015335,49,0.013143776824034335,3728
Toshiba,GRU,67,-1,0.03152526170015335,93,0.024946351931330473,3728
Toshiba,GRU,68,180,0.040000494569540024,4,0.001072961373390558,3728
Toshiba,GRU,68,365,0.040000494569540024,6,0.001609442060085837,3728
Toshiba,GRU,68,730,0.040000494569540024,20,0.00536480686695279,3728
Toshiba,GRU,68,1095,0.040000494569540024,32,0.008583690987124463,3728
Toshiba,GRU,68,1460,0.040000494569540024,51,0.013680257510729614,3728
Toshiba,GRU,68,-1,0.040000494569540024,93,0.024946351931330473,3728
Toshiba,GRU,69,180,0.035348791629076004,5,0.0013412017167381974,3728
Toshiba,GRU,69,365,0.035348791629076004,6,0.001609442060085837,3728
Toshiba,GRU,69,730,0.035348791629076004,18,0.004828326180257511,3728
Toshiba,GRU,69,1095,0.035348791629076004,32,0.008583690987124463,3728
Toshiba,GRU,69,1460,0.035348791629076004,44,0.011802575107296138,3728
Toshiba,GRU,69,-1,0.035348791629076004,93,0.024946351931330473,3728
Toshiba,GRU,70,180,0.03334503248333931,6,0.001609442060085837,3728
Toshiba,GRU,70,365,0.03334503248333931,7,0.0018776824034334764,3728
Toshiba,GRU,70,730,0.03334503248333931,17,0.0045600858369098714,3728
Toshiba,GRU,70,1095,0.03334503248333931,35,0.009388412017167383,3728
Toshiba,GRU,70,1460,0.03334503248333931,50,0.013412017167381975,3728
Toshiba,GRU,70,-1,0.03334503248333931,93,0.024946351931330473,3728
Toshiba,GRU,71,180,0.03556113690137863,5,0.0013412017167381974,3728
Toshiba,GRU,71,365,0.03556113690137863,8,0.002145922746781116,3728
Toshiba,GRU,71,730,0.03556113690137863,21,0.005633047210300429,3728
Toshiba,GRU,71,1095,0.03556113690137863,38,0.0101931330472103,3728
Toshiba,GRU,71,1460,0.03556113690137863,52,0.013948497854077254,3728
Toshiba,GRU,71,-1,0.03556113690137863,93,0.024946351931330473,3728
