dataset,model,seed,split,threshold_kind,threshold,N_on_time,N_early,N_missed,N_censored_early,N_censored_no_alarm,N_failed,N_censored,N_alarmed,precision,recall,f1,far,on_time_share,mean_lead_time,median_lead_time,std_lead_time
ST12000NM0007,XGB,50,test,row_opt,0.018,67,81,77,173,3483,225,3656,321,0.208723,0.297778,0.245421,0.047319,0.452703,142.51,40.0,259.47
ST12000NM0007,XGB,50,test,disk_opt,0.105,60,33,132,46,3610,225,3656,139,0.431655,0.266667,0.32967,0.012582,0.645161,92.46,14.0,201.45
ST12000NM0007,XGB,51,val,row_opt,0.019,87,86,50,129,3520,223,3649,302,0.288079,0.390135,0.331429,0.035352,0.50289,111.25,29.0,222.94
ST12000NM0007,XGB,51,val,disk_opt,0.11,75,39,109,36,3613,223,3649,150,0.5,0.336323,0.402145,0.009866,0.657895,64.79,11.5,121.66
ST12000NM0007,XGB,51,test,row_opt,0.019,66,79,80,154,3502,225,3656,299,0.220736,0.293333,0.251908,0.042123,0.455172,124.74,38.0,207.46
ST12000NM0007,XGB,51,test,disk_opt,0.11,44,35,146,39,3617,225,3656,118,0.372881,0.195556,0.25656,0.010667,0.556962,115.68,21.0,217.45
ST12000NM0007,XGB,52,val,row_opt,0.017,85,93,45,168,3481,223,3649,346,0.245665,0.381166,0.29877,0.04604,0.477528,121.88,34.0,231.12
ST12000NM0007,XGB,52,val,disk_opt,0.118,89,32,102,36,3613,223,3649,157,0.566879,0.399103,0.468421,0.009866,0.735537,53.75,11.0,111.48
ST12000NM0007,XGB,52,test,row_opt,0.017,71,78,76,184,3472,225,3656,333,0.213213,0.315556,0.25448,0.050328,0.47651,133.07,38.0,211.93
ST12000NM0007,XGB,52,test,disk_opt,0.118,56,38,131,42,3614,225,3656,136,0.411765,0.248889,0.310249,0.011488,0.595745,80.69,18.5,142.16
ST12000NM0007,XGB,53,val,row_opt,0.018,84,89,50,132,3517,223,3649,305,0.27541,0.376682,0.318182,0.036174,0.485549,118.07,33.0,230.42
ST12000NM0007,XGB,53,val,disk_opt,0.102,87,42,94,36,3613,223,3649,165,0.527273,0.390135,0.448454,0.009866,0.674419,70.26,13.0,154.62
ST12000NM0007,XGB,53,test,row_opt,0.018,72,77,76,167,3489,225,3656,316,0.227848,0.32,0.266174,0.045678,0.483221,131.01,36.0,239.28
ST12000NM0007,XGB,53,test,disk_opt,0.102,61,37,127,45,3611,225,3656,143,0.426573,0.271111,0.331522,0.012309,0.622449,91.94,14.0,194.47
ST12000NM0007,XGB,54,val,row_opt,0.017,83,92,48,147,3502,223,3649,322,0.257764,0.372197,0.304587,0.040285,0.474286,119.86,34.0,232.1
ST12000NM0007,XGB,54,val,disk_opt,0.096,85,45,93,36,3613,223,3649,166,0.512048,0.381166,0.437018,0.009866,0.653846,67.31,11.5,122.97
ST12000NM0007,XGB,54,test,row_opt,0.017,67,83,75,175,3481,225,3656,325,0.206154,0.297778,0.243636,0.047867,0.446667,136.39,40.0,215.3
ST12000NM0007,XGB,54,test,disk_opt,0.096,59,39,127,43,3613,225,3656,141,0.41844,0.262222,0.322404,0.011761,0.602041,88.99,14.0,193.05
ST12000NM0007,XGB,55,val,row_opt,0.013,86,87,50,110,3539,223,3649,283,0.303887,0.38565,0.339921,0.030145,0.49711,116.01,33.0,225.07
ST12000NM0007,XGB,55,val,disk_opt,0.071,84,34,105,35,3614,223,3649,153,0.54902,0.376682,0.446809,0.009592,0.711864,57.62,12.0,110.44
ST12000NM0007,XGB,55,test,row_opt,0.013,72,73,80,143,3513,225,3656,288,0.25,0.32,0.280702,0.039114,0.496552,132.08,31.0,243.76
ST12000NM0007,XGB,55,test,disk_opt,0.071,51,39,135,41,3615,225,3656,131,0.389313,0.226667,0.286517,0.011214,0.566667,102.54,14.0,202.98
ST12000NM0007,XGB,56,val,row_opt,0.017,85,96,42,215,3434,223,3649,396,0.214646,0.381166,0.274637,0.05892,0.469613,119.57,38.0,227.29
ST12000NM0007,XGB,56,val,disk_opt,0.126,83,36,104,36,3613,223,3649,155,0.535484,0.372197,0.439153,0.009866,0.697479,54.48,12.0,103.58
ST12000NM0007,XGB,56,test,row_opt,0.017,65,86,74,242,3414,225,3656,393,0.165394,0.288889,0.210356,0.066193,0.430464,149.09,45.0,262.31
ST12000NM0007,XGB,56,test,disk_opt,0.126,52,37,136,45,3611,225,3656,134,0.38806,0.231111,0.289694,0.012309,0.58427,80.9,15.0,134.07
ST12000NM0007,XGB,57,val,row_opt,0.018,87,88,48,125,3524,223,3649,300,0.29,0.390135,0.332696,0.034256,0.497143,114.73,33.0,229.17
ST12000NM0007,XGB,57,val,disk_opt,0.09,79,49,95,36,3613,223,3649,164,0.481707,0.35426,0.408269,0.009866,0.617188,72.34,14.5,123.06
ST12000NM0007,XGB,57,test,row_opt,0.018,67,81,77,154,3502,225,3656,302,0.221854,0.297778,0.254269,0.042123,0.452703,125.26,38.0,206.81
ST12000NM0007,XGB,57,test,disk_opt,0.09,63,41,121,46,3610,225,3656,150,0.42,0.28,0.336,0.012582,0.605769,87.6,14.5,191.38
ST12000NM0007,XGB,58,val,row_opt,0.018,88,87,48,139,3510,223,3649,314,0.280255,0.394619,0.327747,0.038093,0.502857,114.23,29.0,225.34
ST12000NM0007,XGB,58,val,disk_opt,0.107,84,33,106,36,3613,223,3649,153,0.54902,0.376682,0.446809,0.009866,0.717949,56.31,12.0,111.66
ST12000NM0007,XGB,58,test,row_opt,0.018,65,79,81,170,3486,225,3656,314,0.207006,0.288889,0.241187,0.046499,0.451389,137.85,38.0,244.26
ST12000NM0007,XGB,58,test,disk_opt,0.107,57,35,133,37,3619,225,3656,129,0.44186,0.253333,0.322034,0.01012,0.619565,96.66,14.0,175.16
ST12000NM0007,XGB,59,val,row_opt,0.018,82,96,45,131,3518,223,3649,309,0.265372,0.367713,0.308271,0.0359,0.460674,119.63,40.5,230.01
ST12000NM0007,XGB,59,val,disk_opt,0.123,71,46,106,36,3613,223,3649,153,0.464052,0.318386,0.37766,0.009866,0.606838,73.41,18.0,123.47
ST12000NM0007,XGB,59,test,row_opt,0.018,69,79,77,169,3487,225,3656,317,0.217666,0.306667,0.254613,0.046225,0.466216,135.8,37.5,242.83
ST12000NM0007,XGB,59,test,disk_opt,0.123,47,39,139,40,3616,225,3656,126,0.373016,0.208889,0.267806,0.010941,0.546512,108.84,23.0,210.08
ST12000NM0007,XGB,60,val,row_opt,0.017,85,97,41,175,3474,223,3649,357,0.238095,0.381166,0.293103,0.047958,0.467033,117.12,40.0,223.89
ST12000NM0007,XGB,60,val,disk_opt,0.115,82,39,102,36,3613,223,3649,157,0.522293,0.367713,0.431579,0.009866,0.677686,65.91,13.0,120.58
ST12000NM0007,XGB,60,test,row_opt,0.017,66,88,71,208,3448,225,3656,362,0.18232,0.293333,0.224872,0.056893,0.428571,138.21,49.5,213.05
ST12000NM0007,XGB,60,test,disk_opt,0.115,58,34,133,35,3621,225,3656,127,0.456693,0.257778,0.329545,0.009573,0.630435,90.72,14.5,193.76
ST12000NM0007,XGB,61,val,row_opt,0.01,85,83,55,98,3551,223,3649,266,0.319549,0.381166,0.347648,0.026857,0.505952,114.28,29.0,224.48
ST12000NM0007,XGB,61,val,disk_opt,0.036,85,45,93,36,3613,223,3649,166,0.512048,0.381166,0.437018,0.009866,0.653846,66.26,12.0,119.83
ST12000NM0007,XGB,61,test,row_opt,0.01,65,75,85,124,3532,225,3656,264,0.246212,0.288889,0.265849,0.033917,0.464286,124.89,37.5,207.88
ST12000NM0007,XGB,61,test,disk_opt,0.036,65,36,124,50,3606,225,3656,151,0.430464,0.288889,0.345745,0.013676,0.643564,97.28,13.0,207.32
ST12000NM0007,XGB,62,val,row_opt,0.018,84,93,46,131,3518,223,3649,308,0.272727,0.376682,0.316384,0.0359,0.474576,110.37,35.0,217.61
ST12000NM0007,XGB,62,val,disk_opt,0.103,85,42,96,36,3613,223,3649,163,0.521472,0.381166,0.440415,0.009866,0.669291,71.5,11.0,156.93
ST12000NM0007,XGB,62,test,row_opt,0.018,66,80,79,162,3494,225,3656,308,0.214286,0.293333,0.247655,0.044311,0.452055,134.81,39.0,210.25
ST12000NM0007,XGB,62,test,disk_opt,0.103,52,40,133,44,3612,225,3656,136,0.382353,0.231111,0.288089,0.012035,0.565217,101.05,14.0,203.77
ST12000NM0007,LGBM,42,val,row_opt,0.012,76,82,65,113,3536,223,3649,271,0.280443,0.340807,0.307692,0.030967,0.481013,123.3,34.0,232.79
ST12000NM0007,LGBM,42,val,disk_opt,0.137,53,17,153,36,3613,223,3649,106,0.5,0.237668,0.322188,0.009866,0.757143,43.76,10.0,83.09
ST12000NM0007,LGBM,42,test,row_opt,0.012,62,76,87,136,3520,225,3656,274,0.226277,0.275556,0.248497,0.037199,0.449275,142.1,39.0,247.64
ST12000NM0007,LGBM,42,test,disk_opt,0.137,29,16,180,39,3617,225,3656,84,0.345238,0.128889,0.187702,0.010667,0.644444,137.58,10.0,280.81
ST12000NM0007,LGBM,43,val,row_opt,0.01,79,80,64,93,3556,223,3649,252,0.313492,0.35426,0.332632,0.025486,0.496855,119.38,31.0,232.73
ST12000NM0007,LGBM,43,val,disk_opt,0.056,77,37,109,36,3613,223,3649,150,0.513333,0.345291,0.412869,0.009866,0.675439,63.13,12.5,137.28
ST12000NM0007,LGBM,43,test,row_opt,0.01,67,71,87,125,3531,225,3656,263,0.254753,0.297778,0.27459,0.03419,0.485507,131.72,32.0,246.58
ST12000NM0007,LGBM,43,test,disk_opt,0.056,52,32,141,49,3607,225,3656,133,0.390977,0.231111,0.290503,0.013403,0.619048,62.75,10.0,115.7
ST12000NM0007,LGBM,44,val,row_opt,0.01,81,79,63,98,3551,223,3649,258,0.313953,0.363229,0.336798,0.026857,0.50625,115.31,29.0,216.14
ST12000NM0007,LGBM,44,val,disk_opt,0.053,69,35,119,36,3613,223,3649,140,0.492857,0.309417,0.380165,0.009866,0.663462,61.97,12.5,114.19
ST12000NM0007,LGBM,44,test,row_opt,0.01,65,71,89,116,3540,225,3656,252,0.257937,0.288889,0.272537,0.031729,0.477941,120.82,36.0,206.83
ST12000NM0007,LGBM,44,test,disk_opt,0.053,51,27,147,38,3618,225,3656,116,0.439655,0.226667,0.29912,0.010394,0.653846,100.79,10.5,212.15
ST12000NM0007,LGBM,45,val,row_opt,0.006,70,82,71,93,3556,223,3649,245,0.285714,0.313901,0.299145,0.025486,0.460526,121.88,35.5,235.13
ST12000NM0007,LGBM,45,val,disk_opt,0.024,75,44,104,33,3616,223,3649,152,0.493421,0.336323,0.4,0.009044,0.630252,76.76,15.0,132.9
ST12000NM0007,LGBM,45,test,row_opt,0.006,69,71,85,119,3537,225,3656,259,0.266409,0.306667,0.285124,0.032549,0.492857,129.95,31.5,254.01
ST12000NM0007,LGBM,45,test,disk_opt,0.024,57,35,133,27,3629,225,3656,119,0.478992,0.253333,0.331395,0.007385,0.619565,88.27,12.5,197.56
ST12000NM0007,LGBM,46,val,row_opt,0.01,77,83,63,93,3556,223,3649,253,0.304348,0.345291,0.323529,0.025486,0.48125,120.12,34.0,228.55
ST12000NM0007,LGBM,46,val,disk_opt,0.046,81,35,107,35,3614,223,3649,151,0.536424,0.363229,0.433155,0.009592,0.698276,59.36,10.0,114.93
ST12000NM0007,LGBM,46,test,row_opt,0.01,70,70,85,125,3531,225,3656,265,0.264151,0.311111,0.285714,0.03419,0.5,119.84,30.5,207.6
ST12000NM0007,LGBM,46,test,disk_opt,0.046,64,31,130,41,3615,225,3656,136,0.470588,0.284444,0.354571,0.011214,0.673684,74.59,13.0,140.99
ST12000NM0007,LGBM,47,val,row_opt,0.008,79,81,63,96,3553,223,3649,256,0.308594,0.35426,0.329854,0.026309,0.49375,119.38,31.5,232.6
ST12000NM0007,LGBM,47,val,disk_opt,0.037,78,36,109,29,3620,223,3649,143,0.545455,0.349776,0.42623,0.007947,0.684211,49.95,12.0,95.27
ST12000NM0007,LGBM,47,test,row_opt,0.008,63,74,88,126,3530,225,3656,263,0.239544,0.28,0.258197,0.034464,0.459854,125.66,36.0,210.34
ST12000NM0007,LGBM,47,test,disk_opt,0.037,57,25,143,34,3622,225,3656,116,0.491379,0.253333,0.334311,0.0093,0.695122,55.67,9.0,113.48
ST12000NM0007,LGBM,48,val,row_opt,0.005,77,68,78,71,3578,223,3649,216,0.356481,0.345291,0.350797,0.019457,0.531034,97.21,25.0,167.8
ST12000NM0007,LGBM,48,val,disk_opt,0.018,90,32,101,34,3615,223,3649,156,0.576923,0.403587,0.474934,0.009318,0.737705,55.54,9.5,109.99
ST12000NM0007,LGBM,48,test,row_opt,0.005,69,61,95,92,3564,225,3656,222,0.310811,0.306667,0.308725,0.025164,0.530769,123.31,24.5,244.87
ST12000NM0007,LGBM,48,test,disk_opt,0.018,67,31,127,39,3617,225,3656,137,0.489051,0.297778,0.370166,0.010667,0.683673,80.33,8.5,208.47
ST12000NM0007,LGBM,49,val,row_opt,0.009,79,77,67,91,3558,223,3649,247,0.319838,0.35426,0.33617,0.024938,0.50641,118.33,29.0,233.63
ST12000NM0007,LGBM,49,val,disk_opt,0.042,71,37,115,36,3613,223,3649,144,0.493056,0.318386,0.386921,0.009866,0.657407,80.94,12.5,182.4
ST12000NM0007,LGBM,49,test,row_opt,0.009,65,76,84,124,3532,225,3656,265,0.245283,0.288889,0.265306,0.033917,0.460993,138.26,38.0,246.1
ST12000NM0007,LGBM,49,test,disk_opt,0.042,58,34,133,44,3612,225,3656,136,0.426471,0.257778,0.32133,0.012035,0.630435,74.4,14.5,135.15
ST12000NM0007,LGBM,50,val,row_opt,0.011,74,91,58,127,3522,223,3649,292,0.253425,0.331839,0.287379,0.034804,0.448485,119.47,40.0,220.31
ST12000NM0007,LGBM,50,val,disk_opt,0.096,78,33,112,36,3613,223,3649,147,0.530612,0.349776,0.421622,0.009866,0.702703,63.38,7.0,167.39
ST12000NM0007,LGBM,50,test,row_opt,0.011,74,73,78,153,3503,225,3656,300,0.246667,0.328889,0.281905,0.041849,0.503401,126.99,29.0,254.96
ST12000NM0007,LGBM,50,test,disk_opt,0.096,49,30,146,46,3610,225,3656,125,0.392,0.217778,0.28,0.012582,0.620253,83.03,11.0,165.81
ST12000NM0007,LGBM,51,val,row_opt,0.011,79,89,55,113,3536,223,3649,281,0.281139,0.35426,0.313492,0.030967,0.470238,114.6,38.0,204.37
ST12000NM0007,LGBM,51,val,disk_opt,0.073,77,40,106,36,3613,223,3649,153,0.503268,0.345291,0.409574,0.009866,0.65812,65.42,11.0,128.43
ST12000NM0007,LGBM,51,test,row_opt,0.011,72,73,80,146,3510,225,3656,291,0.247423,0.32,0.27907,0.039934,0.496552,122.63,31.0,207.77
ST12000NM0007,LGBM,51,test,disk_opt,0.073,52,30,143,52,3604,225,3656,134,0.38806,0.231111,0.289694,0.014223,0.634146,99.55,12.5,199.09
ST12000NM0007,LGBM,52,val,row_opt,0.01,86,83,54,103,3546,223,3649,272,0.316176,0.38565,0.347475,0.028227,0.508876,112.45,29.0,226.11
ST12000NM0007,LGBM,52,val,disk_opt,0.063,67,31,125,35,3614,223,3649,133,0.503759,0.300448,0.376404,0.009592,0.683673,55.77,10.0,106.0
ST12000NM0007,LGBM,52,test,row_opt,0.01,69,73,83,129,3527,225,3656,271,0.254613,0.306667,0.278226,0.035284,0.485915,122.31,32.0,207.16
ST12000NM0007,LGBM,52,test,disk_opt,0.063,53,21,151,32,3624,225,3656,106,0.5,0.235556,0.320242,0.008753,0.716216,79.55,9.0,183.31
ST12000NM0007,LGBM,53,val,row_opt,0.009,82,81,60,92,3557,223,3649,255,0.321569,0.367713,0.343096,0.025212,0.503067,110.4,29.0,215.87
ST12000NM0007,LGBM,53,val,disk_opt,0.044,77,44,102,33,3616,223,3649,154,0.5,0.345291,0.408488,0.009044,0.636364,63.07,12.0,124.5
ST12000NM0007,LGBM,53,test,row_opt,0.009,68,72,85,137,3519,225,3656,277,0.245487,0.302222,0.270916,0.037473,0.485714,122.39,34.0,207.18
ST12000NM0007,LGBM,53,test,disk_opt,0.044,57,26,142,48,3608,225,3656,131,0.435115,0.253333,0.320225,0.013129,0.686747,76.33,13.0,149.3
ST12000NM0007,LGBM,54,val,row_opt,0.013,73,87,63,129,3520,223,3649,289,0.252595,0.327354,0.285156,0.035352,0.45625,120.84,38.5,228.35
ST12000NM0007,LGBM,54,val,disk_opt,0.167,47,34,142,36,3613,223,3649,117,0.401709,0.210762,0.276471,0.009866,0.580247,79.44,14.0,174.12
ST12000NM0007,LGBM,54,test,row_opt,0.013,70,75,80,165,3491,225,3656,310,0.225806,0.311111,0.261682,0.045131,0.482759,132.84,32.0,255.11
ST12000NM0007,LGBM,54,test,disk_opt,0.167,34,26,165,40,3616,225,3656,100,0.34,0.151111,0.209231,0.010941,0.566667,123.72,22.5,208.86
ST12000NM0007,LGBM,55,val,row_opt,0.012,79,85,59,124,3525,223,3649,288,0.274306,0.35426,0.309198,0.033982,0.481707,120.06,33.5,227.86
ST12000NM0007,LGBM,55,val,disk_opt,0.109,70,29,124,35,3614,223,3649,134,0.522388,0.313901,0.392157,0.009592,0.707071,47.93,11.0,92.52
ST12000NM0007,LGBM,55,test,row_opt,0.012,66,75,84,162,3494,225,3656,303,0.217822,0.293333,0.25,0.044311,0.468085,122.31,37.0,204.32
ST12000NM0007,LGBM,55,test,disk_opt,0.109,42,27,156,44,3612,225,3656,113,0.371681,0.186667,0.248521,0.012035,0.608696,102.87,21.0,186.13
ST12000NM0007,LGBM,56,val,row_opt,0.009,70,90,63,109,3540,223,3649,269,0.260223,0.313901,0.284553,0.029871,0.4375,125.29,39.5,239.62
ST12000NM0007,LGBM,56,val,disk_opt,0.05,84,32,107,36,3613,223,3649,152,0.552632,0.376682,0.448,0.009866,0.724138,78.96,7.0,195.21
ST12000NM0007,LGBM,56,test,row_opt,0.009,69,77,79,154,3502,225,3656,300,0.23,0.306667,0.262857,0.042123,0.472603,135.38,37.0,257.59
ST12000NM0007,LGBM,56,test,disk_opt,0.05,60,30,135,47,3609,225,3656,137,0.437956,0.266667,0.331492,0.012856,0.666667,104.06,10.0,237.05
ST12000NM0007,LGBM,57,val,row_opt,0.01,76,85,62,103,3546,223,3649,264,0.287879,0.340807,0.312115,0.028227,0.47205,114.88,36.0,217.94
ST12000NM0007,LGBM,57,val,disk_opt,0.072,68,24,131,36,3613,223,3649,128,0.53125,0.304933,0.387464,0.009866,0.73913,46.88,6.0,96.91
ST12000NM0007,LGBM,57,test,row_opt,0.01,68,74,83,143,3513,225,3656,285,0.238596,0.302222,0.266667,0.039114,0.478873,130.96,34.0,256.61
ST12000NM0007,LGBM,57,test,disk_opt,0.072,47,23,155,46,3610,225,3656,116,0.405172,0.208889,0.27566,0.012582,0.671429,90.26,12.0,211.48
ST12000NM0007,LGBM,58,val,row_opt,0.007,81,77,65,89,3560,223,3649,247,0.327935,0.363229,0.344681,0.02439,0.512658,110.04,27.5,225.76
ST12000NM0007,LGBM,58,val,disk_opt,0.031,82,36,105,34,3615,223,3649,152,0.539474,0.367713,0.437333,0.009318,0.694915,67.25,11.5,157.29
ST12000NM0007,LGBM,58,test,row_opt,0.007,68,64,93,113,3543,225,3656,245,0.277551,0.302222,0.289362,0.030908,0.515152,121.28,27.5,212.06
ST12000NM0007,LGBM,58,test,disk_opt,0.031,64,25,136,36,3620,225,3656,125,0.512,0.284444,0.365714,0.009847,0.719101,66.58,9.0,135.24
ST12000NM0007,LGBM,59,val,row_opt,0.008,80,78,65,102,3547,223,3649,260,0.307692,0.358744,0.331263,0.027953,0.506329,117.68,29.0,231.31
ST12000NM0007,LGBM,59,val,disk_opt,0.036,86,31,106,35,3614,223,3649,152,0.565789,0.38565,0.458667,0.009592,0.735043,45.54,7.0,101.84
ST12000NM0007,LGBM,59,test,row_opt,0.008,64,73,88,130,3526,225,3656,267,0.2397,0.284444,0.260163,0.035558,0.467153,136.79,36.0,246.97
ST12000NM0007,LGBM,59,test,disk_opt,0.036,51,26,148,37,3619,225,3656,114,0.447368,0.226667,0.300885,0.01012,0.662338,76.66,9.0,144.7
ST12000NM0007,LGBM,60,val,row_opt,0.012,78,83,62,100,3549,223,3649,261,0.298851,0.349776,0.322314,0.027405,0.484472,117.35,34.0,217.19
ST12000NM0007,LGBM,60,val,disk_opt,0.073,76,38,109,36,3613,223,3649,150,0.506667,0.340807,0.407507,0.009866,0.666667,60.93,12.5,106.92
ST12000NM0007,LGBM,60,test,row_opt,0.012,68,72,85,121,3535,225,3656,261,0.260536,0.302222,0.279835,0.033096,0.485714,115.4,34.0,202.97
ST12000NM0007,LGBM,60,test,disk_opt,0.073,53,28,144,37,3619,225,3656,118,0.449153,0.235556,0.309038,0.01012,0.654321,87.27,11.0,203.59
ST12000NM0007,LGBM,61,val,row_opt,0.011,79,87,57,106,3543,223,3649,272,0.290441,0.35426,0.319192,0.029049,0.475904,113.93,37.0,218.32
ST12000NM0007,LGBM,61,val,disk_opt,0.071,74,39,110,36,3613,223,3649,149,0.496644,0.331839,0.397849,0.009866,0.654867,73.07,14.0,159.21
ST12000NM0007,LGBM,61,test,row_opt,0.011,69,73,83,132,3524,225,3656,274,0.251825,0.306667,0.276553,0.036105,0.485915,120.87,32.0,202.56
ST12000NM0007,LGBM,61,test,disk_opt,0.071,52,30,143,44,3612,225,3656,126,0.412698,0.231111,0.296296,0.012035,0.634146,89.99,11.0,153.63
ST12000NM0007,LGBM,62,val,row_opt,0.004,82,71,70,74,3575,223,3649,227,0.361233,0.367713,0.364444,0.02028,0.535948,93.0,24.0,174.28
ST12000NM0007,LGBM,62,val,disk_opt,0.015,83,29,111,24,3625,223,3649,136,0.610294,0.372197,0.462396,0.006577,0.741071,49.82,7.0,105.55
ST12000NM0007,LGBM,62,test,row_opt,0.004,65,61,99,89,3567,225,3656,215,0.302326,0.288889,0.295455,0.024344,0.515873,115.54,28.5,203.76
ST12000NM0007,LGBM,62,test,disk_opt,0.015,58,22,145,25,3631,225,3656,105,0.552381,0.257778,0.351515,0.006838,0.725,62.42,6.0,128.64
TOSHIBA_20MG07ACA14TA,LSTM,42,val,row_opt,0.004,39,96,72,293,3428,207,3721,428,0.091121,0.188406,0.122835,0.078742,0.288889,236.33,116.0,300.42
TOSHIBA_20MG07ACA14TA,LSTM,42,val,disk_opt,0.178,26,43,138,37,3684,207,3721,106,0.245283,0.125604,0.166134,0.009944,0.376812,106.54,57.0,146.72
TOSHIBA_20MG07ACA14TA,LSTM,42,test,row_opt,0.004,38,102,69,293,3435,209,3728,433,0.08776,0.181818,0.11838,0.078594,0.271429,244.85,114.0,328.8
TOSHIBA_20MG07ACA14TA,LSTM,42,test,disk_opt,0.178,30,46,133,33,3695,209,3728,109,0.275229,0.143541,0.188679,0.008852,0.394737,82.87,52.0,95.77
TOSHIBA_20MG07ACA14TA,LSTM,43,val,row_opt,0.004,32,100,75,327,3394,207,3721,459,0.069717,0.154589,0.096096,0.08788,0.242424,294.52,135.5,365.64
TOSHIBA_20MG07ACA14TA,LSTM,43,val,disk_opt,0.153,30,43,134,37,3684,207,3721,110,0.272727,0.144928,0.189274,0.009944,0.410959,96.03,44.0,140.78
TOSHIBA_20MG07ACA14TA,LSTM,43,test,row_opt,0.004,37,107,65,348,3380,209,3728,492,0.075203,0.177033,0.105563,0.093348,0.256944,256.35,120.0,339.32
TOSHIBA_20MG07ACA14TA,LSTM,43,test,disk_opt,0.153,30,45,134,37,3691,209,3728,112,0.267857,0.143541,0.186916,0.009925,0.4,107.2,62.0,145.53
TOSHIBA_20MG07ACA14TA,LSTM,44,val,row_opt,0.005,37,99,71,275,3446,207,3721,411,0.090024,0.178744,0.119741,0.073905,0.272059,285.39,126.5,371.67
TOSHIBA_20MG07ACA14TA,LSTM,44,val,disk_opt,0.163,29,42,136,37,3684,207,3721,108,0.268519,0.140097,0.184127,0.009944,0.408451,102.3,48.0,152.74
TOSHIBA_20MG07ACA14TA,LSTM,44,test,row_opt,0.005,38,105,66,288,3440,209,3728,431,0.088167,0.181818,0.11875,0.077253,0.265734,223.93,109.0,322.91
TOSHIBA_20MG07ACA14TA,LSTM,44,test,disk_opt,0.163,32,50,127,34,3694,209,3728,116,0.275862,0.15311,0.196923,0.00912,0.390244,92.27,51.0,121.52
TOSHIBA_20MG07ACA14TA,LSTM,45,val,row_opt,0.005,35,101,71,267,3454,207,3721,403,0.086849,0.169082,0.114754,0.071755,0.257353,281.38,130.0,368.12
TOSHIBA_20MG07ACA14TA,LSTM,45,val,disk_opt,0.173,26,38,143,37,3684,207,3721,101,0.257426,0.125604,0.168831,0.009944,0.40625,96.22,42.5,146.09
TOSHIBA_20MG07ACA14TA,LSTM,45,test,row_opt,0.005,36,106,67,268,3460,209,3728,410,0.087805,0.172249,0.116317,0.071888,0.253521,233.55,111.0,311.28
TOSHIBA_20MG07ACA14TA,LSTM,45,test,disk_opt,0.173,31,48,130,28,3700,209,3728,107,0.28972,0.148325,0.196203,0.007511,0.392405,95.59,44.0,134.81
TOSHIBA_20MG07ACA14TA,LSTM,46,val,row_opt,0.005,31,99,77,319,3402,207,3721,449,0.069042,0.149758,0.094512,0.08573,0.238462,294.49,134.0,364.31
TOSHIBA_20MG07ACA14TA,LSTM,46,val,disk_opt,0.118,32,42,133,37,3684,207,3721,111,0.288288,0.154589,0.201258,0.009944,0.432432,105.78,43.0,172.21
TOSHIBA_20MG07ACA14TA,LSTM,46,test,row_opt,0.005,37,105,67,313,3415,209,3728,455,0.081319,0.177033,0.111446,0.083959,0.260563,266.04,113.5,356.65
TOSHIBA_20MG07ACA14TA,LSTM,46,test,disk_opt,0.118,32,39,138,27,3701,209,3728,98,0.326531,0.15311,0.208469,0.007242,0.450704,93.58,39.0,125.88
TOSHIBA_20MG07ACA14TA,LSTM,47,val,row_opt,0.004,34,96,77,253,3468,207,3721,383,0.088773,0.164251,0.115254,0.067992,0.261538,238.55,111.0,314.82
TOSHIBA_20MG07ACA14TA,LSTM,47,val,disk_opt,0.156,26,43,138,37,3684,207,3721,106,0.245283,0.125604,0.166134,0.009944,0.376812,105.9,57.0,148.41
TOSHIBA_20MG07ACA14TA,LSTM,47,test,row_opt,0.004,37,106,66,266,3462,209,3728,409,0.090465,0.177033,0.119741,0.071352,0.258741,227.26,111.0,322.24
TOSHIBA_20MG07ACA14TA,LSTM,47,test,disk_opt,0.156,32,46,131,33,3695,209,3728,111,0.288288,0.15311,0.2,0.008852,0.410256,96.12,46.0,132.78
TOSHIBA_20MG07ACA14TA,LSTM,48,val,row_opt,0.004,31,102,74,315,3406,207,3721,448,0.069196,0.149758,0.094656,0.084655,0.233083,311.21,170.0,365.21
TOSHIBA_20MG07ACA14TA,LSTM,48,val,disk_opt,0.184,26,38,143,37,3684,207,3721,101,0.257426,0.125604,0.168831,0.009944,0.40625,97.8,41.5,146.59
TOSHIBA_20MG07ACA14TA,LSTM,48,test,row_opt,0.004,37,106,66,352,3376,209,3728,495,0.074747,0.177033,0.105114,0.094421,0.258741,259.5,125.0,326.44
TOSHIBA_20MG07ACA14TA,LSTM,48,test,disk_opt,0.184,29,43,137,22,3706,209,3728,94,0.308511,0.138756,0.191419,0.005901,0.402778,95.25,41.0,142.37
TOSHIBA_20MG07ACA14TA,LSTM,49,val,row_opt,0.005,34,98,75,257,3464,207,3721,389,0.087404,0.164251,0.114094,0.069067,0.257576,232.23,102.5,292.25
TOSHIBA_20MG07ACA14TA,LSTM,49,val,disk_opt,0.099,36,47,124,37,3684,207,3721,120,0.3,0.173913,0.220183,0.009944,0.433735,98.08,43.0,145.7
TOSHIBA_20MG07ACA14TA,LSTM,49,test,row_opt,0.005,40,100,69,259,3469,209,3728,399,0.100251,0.191388,0.131579,0.069474,0.285714,213.86,99.5,295.15
