dataset,model,seed,split,threshold_kind,threshold,precision,recall,f1,far,auroc,tp,fp,fn,tn
ST12000NM0007,XGB,67,val,disk_opt,0.137,0.181804,0.169738,0.175564,0.001412,0.865382,1133,5099,5542,3606948
ST12000NM0007,XGB,67,test,row_opt,0.018,0.062373,0.387677,0.107458,0.010954,0.802337,2649,39821,4184,3595435
ST12000NM0007,XGB,67,test,disk_opt,0.137,0.128867,0.132299,0.13056,0.001681,0.802337,904,6111,5929,3629145
ST12000NM0007,XGB,68,val,row_opt,0.018,0.081734,0.4803,0.139695,0.009972,0.866413,3206,36019,3469,3576028
ST12000NM0007,XGB,68,val,disk_opt,0.1,0.173632,0.209139,0.189738,0.001839,0.866413,1396,6644,5279,3605403
ST12000NM0007,XGB,68,test,row_opt,0.018,0.061627,0.382994,0.106171,0.010962,0.801734,2617,39848,4216,3595408
ST12000NM0007,XGB,68,test,disk_opt,0.1,0.088247,0.127909,0.104439,0.002484,0.801734,874,9030,5959,3626226
ST12000NM0007,XGB,69,val,row_opt,0.014,0.079528,0.46412,0.135788,0.009927,0.872633,3098,35857,3577,3576190
ST12000NM0007,XGB,69,val,disk_opt,0.092,0.155007,0.193858,0.172269,0.001953,0.872633,1294,7054,5381,3604993
ST12000NM0007,XGB,69,test,row_opt,0.014,0.063292,0.38519,0.10872,0.010715,0.796057,2632,38953,4201,3596303
ST12000NM0007,XGB,69,test,disk_opt,0.092,0.097883,0.133324,0.112887,0.00231,0.796057,911,8396,5922,3626860
ST12000NM0007,LGBM,63,val,row_opt,0.009,0.080081,0.458277,0.136337,0.009729,0.837073,3059,35140,3616,3576907
ST12000NM0007,LGBM,63,val,disk_opt,0.049,0.134325,0.179925,0.153817,0.002143,0.837073,1201,7740,5474,3604307
ST12000NM0007,LGBM,63,test,row_opt,0.009,0.067705,0.379189,0.114895,0.009814,0.766332,2591,35678,4242,3599578
ST12000NM0007,LGBM,63,test,disk_opt,0.049,0.116638,0.139324,0.126976,0.001983,0.766332,952,7210,5881,3628046
ST12000NM0007,LGBM,64,val,row_opt,0.008,0.076145,0.438502,0.129757,0.009832,0.838125,2927,35513,3748,3576534
ST12000NM0007,LGBM,64,val,disk_opt,0.042,0.151977,0.221124,0.180143,0.00228,0.838125,1476,8236,5199,3603811
ST12000NM0007,LGBM,64,test,row_opt,0.008,0.067014,0.362945,0.113139,0.009498,0.768668,2480,34527,4353,3600729
ST12000NM0007,LGBM,64,test,disk_opt,0.042,0.104323,0.119713,0.11149,0.001932,0.768668,818,7023,6015,3628233
ST12000NM0007,LGBM,65,val,row_opt,0.005,0.081753,0.404944,0.136041,0.008405,0.835073,2703,30360,3972,3581687
ST12000NM0007,LGBM,65,val,disk_opt,0.02,0.132989,0.211985,0.163442,0.002554,0.835073,1415,9225,5260,3602822
ST12000NM0007,LGBM,65,test,row_opt,0.005,0.08174,0.3467,0.132291,0.007321,0.766365,2369,26613,4464,3608643
ST12000NM0007,LGBM,65,test,disk_opt,0.02,0.133813,0.174155,0.151342,0.002119,0.766365,1190,7703,5643,3627553
ST12000NM0007,LGBM,66,val,row_opt,0.007,0.075736,0.431011,0.128834,0.00972,0.833181,2877,35110,3798,3576937
ST12000NM0007,LGBM,66,val,disk_opt,0.033,0.182677,0.191161,0.186823,0.001581,0.833181,1276,5709,5399,3606338
ST12000NM0007,LGBM,66,test,row_opt,0.007,0.066223,0.391629,0.113289,0.01038,0.76966,2676,37733,4157,3597523
ST12000NM0007,LGBM,66,test,disk_opt,0.033,0.133446,0.150885,0.141631,0.001842,0.76966,1031,6695,5802,3628561
ST12000NM0007,LGBM,67,val,row_opt,0.011,0.075545,0.418127,0.127969,0.009456,0.849708,2791,34154,3884,3577893
ST12000NM0007,LGBM,67,val,disk_opt,0.067,0.153296,0.170037,0.161233,0.001736,0.849708,1135,6269,5540,3605778
ST12000NM0007,LGBM,67,test,row_opt,0.011,0.070895,0.373774,0.119184,0.009207,0.772441,2554,33471,4279,3601785
ST12000NM0007,LGBM,67,test,disk_opt,0.067,0.091222,0.100981,0.095853,0.001891,0.772441,690,6874,6143,3628382
ST12000NM0007,LGBM,68,val,row_opt,0.011,0.073042,0.420524,0.124465,0.009862,0.852902,2807,35623,3868,3576424
ST12000NM0007,LGBM,68,val,disk_opt,0.071,0.124428,0.134382,0.129213,0.001747,0.852902,897,6312,5778,3605735
ST12000NM0007,LGBM,68,test,row_opt,0.011,0.06468,0.338358,0.108601,0.009197,0.772519,2312,33433,4521,3601823
ST12000NM0007,LGBM,68,test,disk_opt,0.071,0.101038,0.112542,0.10648,0.001882,0.772519,769,6842,6064,3628414
ST12000NM0007,LGBM,69,val,row_opt,0.009,0.083696,0.43236,0.140243,0.008747,0.839236,2886,31596,3789,3580451
ST12000NM0007,LGBM,69,val,disk_opt,0.042,0.163575,0.204794,0.181879,0.001935,0.839236,1367,6990,5308,3605057
ST12000NM0007,LGBM,69,test,row_opt,0.009,0.070309,0.359139,0.117596,0.008926,0.773379,2454,32449,4379,3602807
ST12000NM0007,LGBM,69,test,disk_opt,0.042,0.115767,0.150007,0.130681,0.002154,0.773379,1025,7829,5808,3627427
TOSHIBA_20MG07ACA14TA,LSTM,63,val,row_opt,0.004,0.039926,0.490244,0.073838,0.009897,0.813647,3040,73101,3161,7312708
TOSHIBA_20MG07ACA14TA,LSTM,63,val,disk_opt,0.14,0.224877,0.18368,0.202201,0.000532,0.813647,1139,3926,5062,7381883
TOSHIBA_20MG07ACA14TA,LSTM,63,test,row_opt,0.004,0.036796,0.490022,0.068451,0.010962,0.853684,3094,80992,3220,7307422
TOSHIBA_20MG07ACA14TA,LSTM,63,test,disk_opt,0.14,0.215542,0.190212,0.202086,0.000592,0.853684,1201,4371,5113,7384043
TOSHIBA_20MG07ACA14TA,LSTM,64,val,row_opt,0.005,0.042986,0.471698,0.078792,0.008817,0.795182,2925,65120,3276,7320689
TOSHIBA_20MG07ACA14TA,LSTM,64,val,disk_opt,0.112,0.214004,0.192227,0.202532,0.000593,0.795182,1192,4378,5009,7381431
TOSHIBA_20MG07ACA14TA,LSTM,64,test,row_opt,0.005,0.039339,0.47165,0.072622,0.009843,0.851168,2978,72722,3336,7315692
TOSHIBA_20MG07ACA14TA,LSTM,64,test,disk_opt,0.112,0.19754,0.172949,0.184428,0.0006,0.851168,1092,4436,5222,7383978
TOSHIBA_20MG07ACA14TA,LSTM,65,val,row_opt,0.005,0.042272,0.488953,0.077816,0.009301,0.808151,3032,68694,3169,7317115
TOSHIBA_20MG07ACA14TA,LSTM,65,val,disk_opt,0.162,0.226602,0.180777,0.201112,0.000518,0.808151,1121,3826,5080,7381983
TOSHIBA_20MG07ACA14TA,LSTM,65,test,row_opt,0.005,0.038233,0.485904,0.070889,0.010446,0.853339,3068,77176,3246,7311238
TOSHIBA_20MG07ACA14TA,LSTM,65,test,disk_opt,0.162,0.213594,0.174691,0.192194,0.00055,0.853339,1103,4061,5211,7384353
TOSHIBA_20MG07ACA14TA,LSTM,66,val,row_opt,0.005,0.042816,0.477987,0.078593,0.008972,0.806192,2964,66262,3237,7319547
TOSHIBA_20MG07ACA14TA,LSTM,66,val,disk_opt,0.179,0.255769,0.150137,0.189208,0.000367,0.806192,931,2709,5270,7383100
TOSHIBA_20MG07ACA14TA,LSTM,66,test,row_opt,0.005,0.036999,0.468799,0.068584,0.010428,0.845475,2960,77043,3354,7311371
TOSHIBA_20MG07ACA14TA,LSTM,66,test,disk_opt,0.179,0.219256,0.152201,0.179677,0.000463,0.845475,961,3422,5353,7384992
TOSHIBA_20MG07ACA14TA,LSTM,67,val,row_opt,0.004,0.044054,0.484438,0.080764,0.008826,0.817066,3004,65185,3197,7320624
TOSHIBA_20MG07ACA14TA,LSTM,67,val,disk_opt,0.108,0.179619,0.197549,0.188158,0.000758,0.817066,1225,5595,4976,7380214
TOSHIBA_20MG07ACA14TA,LSTM,67,test,row_opt,0.004,0.038952,0.459614,0.071818,0.009691,0.857961,2902,71599,3412,7316815
TOSHIBA_20MG07ACA14TA,LSTM,67,test,disk_opt,0.108,0.181197,0.18071,0.180953,0.000698,0.857961,1141,5156,5173,7383258
TOSHIBA_20MG07ACA14TA,LSTM,68,val,row_opt,0.004,0.043691,0.474762,0.080018,0.008725,0.804012,2944,64438,3257,7321371
TOSHIBA_20MG07ACA14TA,LSTM,68,val,disk_opt,0.177,0.210755,0.156749,0.179784,0.000493,0.804012,972,3640,5229,7382169
TOSHIBA_20MG07ACA14TA,LSTM,68,test,row_opt,0.004,0.036585,0.488438,0.068071,0.010992,0.85418,3084,81213,3230,7307201
TOSHIBA_20MG07ACA14TA,LSTM,68,test,disk_opt,0.177,0.239511,0.15822,0.190558,0.000429,0.85418,999,3172,5315,7385242
TOSHIBA_20MG07ACA14TA,LSTM,69,val,row_opt,0.004,0.045163,0.489437,0.082695,0.008688,0.806254,3035,64166,3166,7321643
TOSHIBA_20MG07ACA14TA,LSTM,69,val,disk_opt,0.196,0.296579,0.118852,0.169698,0.000237,0.806254,737,1748,5464,7384061
TOSHIBA_20MG07ACA14TA,LSTM,69,test,row_opt,0.004,0.042778,0.480203,0.078557,0.009183,0.850089,3032,67846,3282,7320568
TOSHIBA_20MG07ACA14TA,LSTM,69,test,disk_opt,0.196,0.162295,0.130345,0.144576,0.000575,0.850089,823,4248,5491,7384166
TOSHIBA_20MG07ACA14TA,GRU,63,val,row_opt,0.004,0.040089,0.487825,0.074089,0.009807,0.806269,3025,72432,3176,7313377
TOSHIBA_20MG07ACA14TA,GRU,63,val,disk_opt,0.12,0.233256,0.194323,0.212017,0.000536,0.806269,1205,3961,4996,7381848
TOSHIBA_20MG07ACA14TA,GRU,63,test,row_opt,0.004,0.037466,0.488755,0.069596,0.010731,0.848773,3086,79283,3228,7309131
TOSHIBA_20MG07ACA14TA,GRU,63,test,disk_opt,0.12,0.193293,0.197181,0.195218,0.000703,0.848773,1245,5196,5069,7383218
TOSHIBA_20MG07ACA14TA,GRU,64,val,row_opt,0.004,0.044698,0.48089,0.081794,0.008629,0.806882,2982,63732,3219,7322077
TOSHIBA_20MG07ACA14TA,GRU,64,val,disk_opt,0.112,0.196477,0.212224,0.204047,0.000729,0.806882,1316,5382,4885,7380427
TOSHIBA_20MG07ACA14TA,GRU,64,test,row_opt,0.004,0.037916,0.476877,0.070246,0.010341,0.845992,3011,76402,3303,7312012
TOSHIBA_20MG07ACA14TA,GRU,64,test,disk_opt,0.112,0.158563,0.183877,0.170285,0.000834,0.845992,1161,6161,5153,7382253
TOSHIBA_20MG07ACA14TA,GRU,65,val,row_opt,0.006,0.040659,0.477826,0.074941,0.009466,0.808839,2963,69912,3238,7315897
TOSHIBA_20MG07ACA14TA,GRU,65,val,disk_opt,0.135,0.199546,0.212708,0.205917,0.000716,0.808839,1319,5291,4882,7380518
TOSHIBA_20MG07ACA14TA,GRU,65,test,row_opt,0.006,0.038273,0.47165,0.0708,0.010128,0.851073,2978,74832,3336,7313582
TOSHIBA_20MG07ACA14TA,GRU,65,test,disk_opt,0.135,0.176069,0.20019,0.187356,0.000801,0.851073,1264,5915,5050,7382499
TOSHIBA_20MG07ACA14TA,GRU,66,val,row_opt,0.005,0.041271,0.484115,0.076058,0.009442,0.79525,3002,69737,3199,7316072
TOSHIBA_20MG07ACA14TA,GRU,66,val,disk_opt,0.107,0.189525,0.218836,0.203129,0.000786,0.79525,1357,5803,4844,7380006
TOSHIBA_20MG07ACA14TA,GRU,66,test,row_opt,0.005,0.03523,0.4707,0.065553,0.011016,0.851518,2972,81389,3342,7307025
TOSHIBA_20MG07ACA14TA,GRU,66,test,disk_opt,0.107,0.176806,0.206208,0.190379,0.00082,0.851518,1302,6062,5012,7382352
TOSHIBA_20MG07ACA14TA,GRU,67,val,row_opt,0.004,0.043935,0.479278,0.080492,0.008756,0.808748,2972,64673,3229,7321136
TOSHIBA_20MG07ACA14TA,GRU,67,val,disk_opt,0.127,0.191453,0.219642,0.204581,0.000779,0.808748,1362,5752,4839,7380057
TOSHIBA_20MG07ACA14TA,GRU,67,test,row_opt,0.004,0.039498,0.483054,0.073024,0.010039,0.846748,3050,74170,3264,7314244
TOSHIBA_20MG07ACA14TA,GRU,67,test,disk_opt,0.127,0.17761,0.185936,0.181677,0.000736,0.846748,1174,5436,5140,7382978
TOSHIBA_20MG07ACA14TA,GRU,68,val,row_opt,0.005,0.046644,0.479923,0.085025,0.008236,0.805705,2976,60826,3225,7324983
TOSHIBA_20MG07ACA14TA,GRU,68,val,disk_opt,0.147,0.207526,0.183196,0.194604,0.000587,0.805705,1136,4338,5065,7381471
TOSHIBA_20MG07ACA14TA,GRU,68,test,row_opt,0.005,0.041873,0.467532,0.076862,0.009142,0.857497,2952,67547,3362,7320867
TOSHIBA_20MG07ACA14TA,GRU,68,test,disk_opt,0.147,0.190788,0.179759,0.18511,0.000652,0.857497,1135,4814,5179,7383600
TOSHIBA_20MG07ACA14TA,GRU,69,val,row_opt,0.004,0.043728,0.4796,0.080148,0.008806,0.810459,2974,65038,3227,7320771
TOSHIBA_20MG07ACA14TA,GRU,69,val,disk_opt,0.11,0.221598,0.190937,0.205128,0.000563,0.810459,1184,4159,5017,7381650
TOSHIBA_20MG07ACA14TA,GRU,69,test,row_opt,0.004,0.040808,0.481311,0.075237,0.009668,0.845622,3039,71432,3275,7316982
TOSHIBA_20MG07ACA14TA,GRU,69,test,disk_opt,0.11,0.181862,0.178492,0.180161,0.000686,0.845622,1127,5070,5187,7383344
TOSHIBA_20MG07ACA14TA,XGB,63,val,row_opt,0.001,0.039842,0.458797,0.073317,0.009283,0.769216,2845,68562,3356,7317247
TOSHIBA_20MG07ACA14TA,XGB,63,val,disk_opt,0.063,0.141318,0.211579,0.169454,0.001079,0.769216,1312,7972,4889,7377837
TOSHIBA_20MG07ACA14TA,XGB,63,test,row_opt,0.001,0.042914,0.480044,0.078785,0.009149,0.809893,3031,67599,3283,7320815
TOSHIBA_20MG07ACA14TA,XGB,63,test,disk_opt,0.063,0.175428,0.222521,0.196188,0.000894,0.809893,1405,6604,4909,7381810
TOSHIBA_20MG07ACA14TA,XGB,64,val,row_opt,0.001,0.045809,0.438478,0.082952,0.007668,0.764571,2719,56636,3482,7329173
TOSHIBA_20MG07ACA14TA,XGB,64,val,disk_opt,0.048,0.145957,0.202871,0.169771,0.000997,0.764571,1258,7361,4943,7378448
TOSHIBA_20MG07ACA14TA,XGB,64,test,row_opt,0.001,0.044271,0.445835,0.080545,0.008225,0.81442,2815,60770,3499,7327644
TOSHIBA_20MG07ACA14TA,XGB,64,test,disk_opt,0.048,0.219498,0.236775,0.22781,0.00072,0.81442,1495,5316,4819,7383098
TOSHIBA_20MG07ACA14TA,XGB,65,val,row_opt,0.001,0.039632,0.458958,0.072963,0.009338,0.767449,2846,68965,3355,7316844
TOSHIBA_20MG07ACA14TA,XGB,65,val,disk_opt,0.092,0.12186,0.21432,0.155375,0.001297,0.767449,1329,9577,4872,7376232
TOSHIBA_20MG07ACA14TA,XGB,65,test,row_opt,0.001,0.042781,0.476243,0.07851,0.009106,0.791049,3007,67281,3307,7321133
TOSHIBA_20MG07ACA14TA,XGB,65,test,disk_opt,0.092,0.202052,0.205892,0.203954,0.000695,0.791049,1300,5134,5014,7383280
TOSHIBA_20MG07ACA14TA,XGB,66,val,row_opt,0.001,0.043261,0.464119,0.079144,0.008618,0.767221,2878,63649,3323,7322160
TOSHIBA_20MG07ACA14TA,XGB,66,val,disk_opt,0.05,0.124965,0.215449,0.158181,0.001267,0.767221,1336,9355,4865,7376454
TOSHIBA_20MG07ACA14TA,XGB,66,test,row_opt,0.001,0.041479,0.477669,0.07633,0.009433,0.816817,3016,69695,3298,7318719
TOSHIBA_20MG07ACA14TA,XGB,66,test,disk_opt,0.05,0.176077,0.241527,0.203673,0.000966,0.816817,1525,7136,4789,7381278
TOSHIBA_20MG07ACA14TA,XGB,67,val,row_opt,0.001,0.040465,0.458152,0.074363,0.009121,0.764874,2841,67367,3360,7318442
TOSHIBA_20MG07ACA14TA,XGB,67,val,disk_opt,0.065,0.147683,0.20658,0.172235,0.001001,0.764874,1281,7393,4920,7378416
TOSHIBA_20MG07ACA14TA,XGB,67,test,row_opt,0.001,0.044005,0.475927,0.080561,0.008836,0.81413,3005,65283,3309,7323131
TOSHIBA_20MG07ACA14TA,XGB,67,test,disk_opt,0.065,0.171989,0.216661,0.191758,0.000891,0.81413,1368,6586,4946,7381828
TOSHIBA_20MG07ACA14TA,XGB,68,val,row_opt,0.001,0.040251,0.430737,0.073623,0.008623,0.765967,2671,63687,3530,7322122
TOSHIBA_20MG07ACA14TA,XGB,68,val,disk_opt,0.062,0.137756,0.214643,0.167812,0.001128,0.765967,1331,8331,4870,7377478
TOSHIBA_20MG07ACA14TA,XGB,68,test,row_opt,0.001,0.048914,0.452328,0.088282,0.007516,0.817377,2856,55532,3458,7332882
TOSHIBA_20MG07ACA14TA,XGB,68,test,disk_opt,0.062,0.173022,0.222046,0.194493,0.000907,0.817377,1402,6701,4912,7381713
TOSHIBA_20MG07ACA14TA,XGB,69,val,row_opt,0.001,0.038847,0.457991,0.071619,0.009514,0.764857,2840,70268,3361,7315541
TOSHIBA_20MG07ACA14TA,XGB,69,val,disk_opt,0.064,0.139276,0.214159,0.168785,0.001111,0.764857,1328,8207,4873,7377602
TOSHIBA_20MG07ACA14TA,XGB,69,test,row_opt,0.001,0.044178,0.48242,0.080943,0.00892,0.814319,3046,65903,3268,7322511
TOSHIBA_20MG07ACA14TA,XGB,69,test,disk_opt,0.064,0.174202,0.216028,0.192873,0.000875,0.814319,1364,6466,4950,7381948
TOSHIBA_20MG07ACA14TA,LGBM,63,val,row_opt,0.001,0.075143,0.365425,0.124653,0.003776,0.681076,2266,27890,3935,7357919
TOSHIBA_20MG07ACA14TA,LGBM,63,val,disk_opt,0.02,0.117275,0.233511,0.156135,0.001476,0.681076,1448,10899,4753,7374910
TOSHIBA_20MG07ACA14TA,LGBM,63,test,row_opt,0.001,0.084446,0.391828,0.138946,0.00363,0.694379,2474,26823,3840,7361591
TOSHIBA_20MG07ACA14TA,LGBM,63,test,disk_opt,0.02,0.139099,0.273836,0.184486,0.001448,0.694379,1729,10701,4585,7377713
TOSHIBA_20MG07ACA14TA,LGBM,64,val,row_opt,0.001,0.075143,0.365425,0.124653,0.003776,0.681106,2266,27890,3935,7357919
TOSHIBA_20MG07ACA14TA,LGBM,64,val,disk_opt,0.13,0.170804,0.194162,0.181736,0.000791,0.681106,1204,5845,4997,7379964
TOSHIBA_20MG07ACA14TA,LGBM,64,test,row_opt,0.001,0.084446,0.391828,0.138946,0.00363,0.694385,2474,26823,3840,7361591
TOSHIBA_20MG07ACA14TA,LGBM,64,test,disk_opt,0.13,0.239517,0.172791,0.200754,0.000469,0.694385,1091,3464,5223,7384950
TOSHIBA_20MG07ACA14TA,LGBM,65,val,row_opt,0.001,0.075143,0.365425,0.124653,0.003776,0.68112,2266,27890,3935,7357919
TOSHIBA_20MG07ACA14TA,LGBM,65,val,disk_opt,0.128,0.178195,0.185293,0.181674,0.000717,0.68112,1149,5299,5052,7380510
TOSHIBA_20MG07ACA14TA,LGBM,65,test,row_opt,0.001,0.084446,0.391828,0.138946,0.00363,0.694389,2474,26823,3840,7361591
TOSHIBA_20MG07ACA14TA,LGBM,65,test,disk_opt,0.128,0.2418,0.191479,0.213718,0.000513,0.694389,1209,3791,5105,7384623
TOSHIBA_20MG07ACA14TA,LGBM,66,val,row_opt,0.001,0.075143,0.365425,0.124653,0.003776,0.681127,2266,27890,3935,7357919
TOSHIBA_20MG07ACA14TA,LGBM,66,val,disk_opt,0.128,0.183419,0.20158,0.192071,0.000753,0.681127,1250,5565,4951,7380244
TOSHIBA_20MG07ACA14TA,LGBM,66,test,row_opt,0.001,0.084446,0.391828,0.138946,0.00363,0.694382,2474,26823,3840,7361591
TOSHIBA_20MG07ACA14TA,LGBM,66,test,disk_opt,0.128,0.230607,0.190212,0.208471,0.000542,0.694382,1201,4007,5113,7384407
TOSHIBA_20MG07ACA14TA,LGBM,67,val,row_opt,0.001,0.075143,0.365425,0.124653,0.003776,0.681124,2266,27890,3935,7357919
TOSHIBA_20MG07ACA14TA,LGBM,67,val,disk_opt,0.131,0.187557,0.197388,0.192347,0.000718,0.681124,1224,5302,4977,7380507
TOSHIBA_20MG07ACA14TA,LGBM,67,test,row_opt,0.001,0.084446,0.391828,0.138946,0.00363,0.694372,2474,26823,3840,7361591
TOSHIBA_20MG07ACA14TA,LGBM,67,test,disk_opt,0.131,0.236111,0.193855,0.212907,0.000536,0.694372,1224,3960,5090,7384454
TOSHIBA_20MG07ACA14TA,LGBM,68,val,row_opt,0.001,0.075143,0.365425,0.124653,0.003776,0.681108,2266,27890,3935,7357919
TOSHIBA_20MG07ACA14TA,LGBM,68,val,disk_opt,0.129,0.182475,0.183358,0.182915,0.00069,0.681108,1137,5094,5064,7380715
TOSHIBA_20MG07ACA14TA,LGBM,68,test,row_opt,0.001,0.084446,0.391828,0.138946,0.00363,0.69436,2474,26823,3840,7361591
TOSHIBA_20MG07ACA14TA,LGBM,68,test,disk_opt,0.129,0.22655,0.160279,0.187738,0.000468,0.69436,1012,3455,5302,7384959
TOSHIBA_20MG07ACA14TA,LGBM,69,val,row_opt,0.001,0.075143,0.365425,0.124653,0.003776,0.681119,2266,27890,3935,7357919
TOSHIBA_20MG07ACA14TA,LGBM,69,val,disk_opt,0.133,0.180697,0.189002,0.184756,0.000719,0.681119,1172,5314,5029,7380495
TOSHIBA_20MG07ACA14TA,LGBM,69,test,row_opt,0.001,0.084446,0.391828,0.138946,0.00363,0.694394,2474,26823,3840,7361591
TOSHIBA_20MG07ACA14TA,LGBM,69,test,disk_opt,0.133,0.242634,0.189104,0.21255,0.000504,0.694394,1194,3727,5120,7384687
HGST_20HUH721212ALN604,LSTM,70,val,row_opt,0.03,0.083475,0.504921,0.143265,0.009944,0.919632,2411,26472,2364,2635767
HGST_20HUH721212ALN604,LSTM,70,val,disk_opt,0.13,0.1936,0.177382,0.185137,0.001325,0.919632,847,3528,3928,2658711
HGST_20HUH721212ALN604,LSTM,70,test,row_opt,0.03,0.066464,0.446271,0.115697,0.011196,0.917849,2118,29749,2628,2627376
HGST_20HUH721212ALN604,LSTM,70,test,disk_opt,0.13,0.165857,0.151075,0.158121,0.001357,0.917849,717,3606,4029,2653519
HGST_20HUH721212ALN604,LSTM,71,val,row_opt,0.046,0.0841,0.509529,0.14437,0.009953,0.923198,2433,26497,2342,2635742
HGST_20HUH721212ALN604,LSTM,71,val,disk_opt,0.123,0.167686,0.212356,0.187396,0.001891,0.923198,1014,5033,3761,2657206
HGST_20HUH721212ALN604,LSTM,71,test,row_opt,0.046,0.069126,0.465445,0.120375,0.011195,0.915913,2209,29747,2537,2627378
HGST_20HUH721212ALN604,LSTM,71,test,disk_opt,0.123,0.149567,0.222082,0.17875,0.002255,0.915913,1054,5993,3692,2651132
HGST_20HUH721212ALN604,GRU,70,val,row_opt,0.044,0.083432,0.503874,0.143159,0.009928,0.925239,2406,26432,2369,2635807
HGST_20HUH721212ALN604,GRU,70,val,disk_opt,0.225,0.225623,0.132775,0.167172,0.000817,0.925239,634,2176,4141,2660063
HGST_20HUH721212ALN604,GRU,70,test,row_opt,0.044,0.074135,0.474083,0.12822,0.010575,0.921127,2250,28100,2496,2629025
HGST_20HUH721212ALN604,GRU,70,test,disk_opt,0.225,0.18357,0.144543,0.161735,0.001148,0.921127,686,3051,4060,2654074
HGST_20HUH721212ALN604,GRU,71,val,row_opt,0.042,0.082856,0.497173,0.142041,0.009871,0.926644,2374,26278,2401,2635961
HGST_20HUH721212ALN604,GRU,71,val,disk_opt,0.161,0.210332,0.131309,0.161681,0.000884,0.926644,627,2354,4148,2659885
HGST_20HUH721212ALN604,GRU,71,test,row_opt,0.042,0.070148,0.446692,0.121254,0.010576,0.917497,2120,28102,2626,2629023
HGST_20HUH721212ALN604,GRU,71,test,disk_opt,0.161,0.18056,0.120944,0.144858,0.00098,0.917497,574,2605,4172,2654520
HGST_20HUH721212ALN604,XGB,70,val,row_opt,0.019,0.080187,0.459476,0.136545,0.009453,0.916456,2194,25167,2581,2637072
HGST_20HUH721212ALN604,XGB,70,val,disk_opt,0.612,0.26276,0.02911,0.052413,0.000146,0.916456,139,390,4636,2661849
HGST_20HUH721212ALN604,XGB,70,test,row_opt,0.019,0.084427,0.474294,0.143339,0.009187,0.920935,2251,24411,2495,2632714
HGST_20HUH721212ALN604,XGB,70,test,disk_opt,0.612,0.144205,0.022545,0.038994,0.000239,0.920935,107,635,4639,2656490
HGST_20HUH721212ALN604,XGB,71,val,row_opt,0.039,0.078506,0.471414,0.134597,0.009925,0.926548,2251,26422,2524,2635817
HGST_20HUH721212ALN604,XGB,71,val,disk_opt,0.429,0.240964,0.025131,0.045515,0.000142,0.926548,120,378,4655,2661861
HGST_20HUH721212ALN604,XGB,71,test,row_opt,0.039,0.080863,0.494943,0.139015,0.010048,0.925871,2349,26700,2397,2630425
HGST_20HUH721212ALN604,XGB,71,test,disk_opt,0.429,0.255864,0.050569,0.084448,0.000263,0.925871,240,698,4506,2656427
HGST_20HUH721212ALN604,LGBM,70,val,row_opt,0.024,0.08388,0.477068,0.142674,0.009346,0.914419,2278,24880,2497,2637359
HGST_20HUH721212ALN604,LGBM,70,val,disk_opt,0.986,0.237964,0.03623,0.062886,0.000208,0.914419,173,554,4602,2661685
HGST_20HUH721212ALN604,LGBM,70,test,row_opt,0.024,0.069885,0.417615,0.119733,0.009928,0.899263,1982,26379,2764,2630746
HGST_20HUH721212ALN604,LGBM,70,test,disk_opt,0.986,0.430851,0.051201,0.091525,0.000121,0.899263,243,321,4503,2656804
HGST_20HUH721212ALN604,LGBM,71,val,row_opt,0.008,0.083923,0.404817,0.139025,0.007926,0.889259,1933,21100,2842,2641139
HGST_20HUH721212ALN604,LGBM,71,val,disk_opt,0.154,0.277113,0.150366,0.19495,0.000704,0.889259,718,1873,4057,2660366
HGST_20HUH721212ALN604,LGBM,71,test,row_opt,0.008,0.085946,0.408344,0.142004,0.007757,0.876838,1938,20611,2808,2636514
HGST_20HUH721212ALN604,LGBM,71,test,disk_opt,0.154,0.127253,0.098188,0.110847,0.001203,0.876838,466,3196,4280,2653929
ST12000NM0007,LSTM,70,val,row_opt,0.019,0.082315,0.478502,0.140467,0.009858,0.854131,3194,35608,3481,3576439
ST12000NM0007,LSTM,70,val,disk_opt,0.294,0.288312,0.083146,0.12907,0.000379,0.854131,555,1370,6120,3610677
ST12000NM0007,LSTM,70,test,row_opt,0.019,0.064012,0.383433,0.109708,0.010538,0.781824,2620,38310,4213,3596946
ST12000NM0007,LSTM,70,test,disk_opt,0.294,0.142047,0.073321,0.096718,0.000832,0.781824,501,3026,6332,3632230
ST12000NM0007,LSTM,71,val,row_opt,0.015,0.081108,0.476854,0.138635,0.009984,0.852896,3183,36061,3492,3575986
ST12000NM0007,LSTM,71,val,disk_opt,0.372,0.267648,0.092584,0.137578,0.000468,0.852896,618,1691,6057,3610356
ST12000NM0007,LSTM,71,test,row_opt,0.015,0.063336,0.374945,0.108366,0.010423,0.784269,2562,37889,4271,3597367
ST12000NM0007,LSTM,71,test,disk_opt,0.372,0.115376,0.075662,0.091391,0.00109,0.784269,517,3964,6316,3631292
ST12000NM0007,GRU,70,val,row_opt,0.021,0.080449,0.465618,0.137194,0.009835,0.84769,3108,35525,3567,3576522
ST12000NM0007,GRU,70,val,disk_opt,0.32,0.364566,0.06412,0.109058,0.000207,0.84769,428,746,6247,3611301
ST12000NM0007,GRU,70,test,row_opt,0.021,0.073144,0.38475,0.122919,0.009164,0.785714,2629,33314,4204,3601942
