ds,model,seed,budget,crit,thr,row_rec,row_far,OT,E,M,CE,CN,recall,precision,far,mlt
HGST,LGBM,62,0.05,row,0.002,0.7528445006321113,0.055592792962318296,12,130,20,161,816,0.07407407407407407,0.039603960396039604,0.1647901740020471,420.5
HGST,LGBM,62,0.05,op,0.014000000000000002,0.13948588284871472,0.0015102789669285412,13,53,96,39,938,0.08024691358024691,0.12380952380952381,0.03991811668372569,139.0
HGST,LGBM,63,0.001,row,0.164,0.14454277286135694,0.0013123206473161782,18,61,83,42,935,0.1111111111111111,0.1487603305785124,0.042988741044012284,99.0
HGST,LGBM,63,0.005,row,0.038,0.32616940581542353,0.0052169167803547065,19,88,55,61,916,0.11728395061728394,0.1130952380952381,0.062436028659160696,167.0
HGST,LGBM,63,0.005,op,0.992,0.028866413822166034,0.00022354988944818177,11,11,140,8,969,0.06790123456790123,0.36666666666666664,0.008188331627430911,23.5
HGST,LGBM,63,0.01,row,0.02,0.44563843236409606,0.009784259302817896,16,97,49,76,901,0.09876543209876543,0.08465608465608465,0.07778915046059365,222.0
HGST,LGBM,63,0.01,op,0.466,0.08343868520859671,0.0005855953333019712,12,39,111,18,959,0.07407407407407407,0.17391304347826086,0.01842374616171955,82.0
HGST,LGBM,63,0.02,row,0.012,0.5442477876106194,0.01840334948487557,16,109,37,92,885,0.09876543209876543,0.07373271889400922,0.09416581371545547,255.0
HGST,LGBM,63,0.02,op,0.196,0.12305099030762748,0.0011181257938561416,15,55,92,28,949,0.09259259259259259,0.15306122448979592,0.028659160696008188,109.5
HGST,LGBM,63,0.05,row,0.005,0.7528445006321113,0.050174907089429364,13,133,16,157,820,0.08024691358024691,0.0429042904290429,0.16069600818833163,384.0
HGST,LGBM,63,0.05,op,0.067,0.18710493046776233,0.0019788305028931646,20,68,74,50,927,0.12345679012345678,0.14492753623188406,0.0511770726714432,104.5
HGST,LGBM,64,0.001,row,0.17300000000000001,0.09966287399915719,0.0012125887942795314,20,48,94,38,939,0.12345679012345678,0.18867924528301888,0.038894575230296824,75.0
HGST,LGBM,64,0.005,row,0.048,0.3272229245680573,0.004714494049019147,18,90,54,73,904,0.1111111111111111,0.09944751381215469,0.07471852610030706,166.0
HGST,LGBM,64,0.01,row,0.027000000000000003,0.4197218710493047,0.009912217151996989,19,99,44,92,885,0.11728395061728394,0.09047619047619047,0.09416581371545547,216.0
HGST,LGBM,64,0.01,op,0.999,0.04424778761061947,0.00032215270263913066,12,21,129,10,967,0.07407407407407407,0.27906976744186046,0.01023541453428864,68.0
HGST,LGBM,64,0.02,row,0.014000000000000002,0.5659502739148757,0.02040701886437409,15,115,32,109,868,0.09259259259259259,0.06276150627615062,0.11156601842374617,244.0
HGST,LGBM,64,0.02,op,0.738,0.0653181626632954,0.0007007573975631557,13,29,120,17,960,0.08024691358024691,0.22033898305084745,0.017400204708290685,130.5
HGST,LGBM,64,0.05,row,0.005,0.7511588706278972,0.05224970597920685,15,136,11,165,812,0.09259259259259259,0.04746835443037975,0.16888433981576254,392.0
HGST,LGBM,64,0.05,op,0.11800000000000001,0.168141592920354,0.0019837230088911887,18,65,79,48,929,0.1111111111111111,0.13740458015267176,0.04912998976458546,134.0
HGST,LGBM,65,0.001,row,0.158,0.10324483775811209,0.0012991485157830363,18,57,87,46,931,0.1111111111111111,0.1487603305785124,0.04708290685772774,134.0
HGST,LGBM,65,0.005,row,0.042,0.33164770332911925,0.0043889542268429225,25,85,52,57,920,0.15432098765432098,0.1497005988023952,0.05834186284544524,142.5
HGST,LGBM,65,0.01,row,0.026000000000000002,0.4584913611462284,0.010179423248812157,18,101,43,73,904,0.1111111111111111,0.09375,0.07471852610030706,222.0
HGST,LGBM,65,0.01,op,0.998,0.04403708386009271,0.000308604224490756,16,17,129,14,963,0.09876543209876543,0.3404255319148936,0.014329580348004094,32.0
HGST,LGBM,65,0.02,row,0.012,0.5444584913611462,0.01891706261466811,18,115,29,101,876,0.1111111111111111,0.07692307692307693,0.10337768679631525,255.0
HGST,LGBM,65,0.02,op,0.627,0.06552886641382216,0.0007101660629439714,20,27,115,30,947,0.12345679012345678,0.2597402597402597,0.030706243602865915,46.0
HGST,LGBM,65,0.05,row,0.005,0.781078803202697,0.05458418403349485,18,133,11,161,816,0.1111111111111111,0.057692307692307696,0.1647901740020471,392.0
HGST,LGBM,65,0.05,op,0.04,0.34260429835651074,0.004909817942324881,24,87,51,58,919,0.14814814814814814,0.14201183431952663,0.0593654042988741,158.0
HGST,LGBM,66,0.001,row,0.257,0.11293721028234302,0.0011933951169026673,13,58,91,33,944,0.08024691358024691,0.125,0.033776867963152504,110.0
HGST,LGBM,66,0.005,row,0.05,0.2966708807416772,0.005447240908877076,15,92,55,76,901,0.09259259259259259,0.08196721311475409,0.07778915046059365,168.0
HGST,LGBM,66,0.01,row,0.027000000000000003,0.4528023598820059,0.009887754622006868,16,103,43,90,887,0.09876543209876543,0.07655502392344497,0.09211873080859775,250.0
HGST,LGBM,66,0.01,op,0.726,0.027391487568478718,0.00039554029260949333,6,21,135,13,964,0.037037037037037035,0.15,0.01330603889457523,75.0
HGST,LGBM,66,0.02,row,0.013000000000000001,0.5830172777075432,0.020719010208401938,12,119,31,116,861,0.07407407407407407,0.048582995951417005,0.1187308085977482,271.0
HGST,LGBM,66,0.02,op,0.374,0.07227138643067847,0.0007489297643129322,15,51,96,24,953,0.09259259259259259,0.16666666666666666,0.02456499488229273,78.5
HGST,LGBM,66,0.05,row,0.005,0.7774968394437421,0.05459585077856706,12,136,14,175,802,0.07407407407407407,0.03715170278637771,0.17911975435005117,392.5
HGST,LGBM,66,0.05,op,0.111,0.1685630004214075,0.002060497718398645,16,66,80,54,923,0.09876543209876543,0.11764705882352941,0.05527123848515865,142.0
HGST,LGBM,67,0.001,row,0.081,0.11778339654445849,0.001091405184174625,12,52,98,36,941,0.07407407407407407,0.12,0.0368474923234391,122.5
HGST,LGBM,67,0.005,row,0.018000000000000002,0.2991993257479983,0.004315190290257327,22,80,60,66,911,0.13580246913580246,0.13095238095238096,0.06755373592630501,156.0
HGST,LGBM,67,0.01,row,0.014000000000000002,0.45090602612726505,0.009298019475937338,20,99,43,77,900,0.12345679012345678,0.10204081632653061,0.07881269191402251,176.0
HGST,LGBM,67,0.01,op,0.787,0.0638432364096081,0.0003936585595333302,13,32,117,12,965,0.08024691358024691,0.22807017543859648,0.012282497441146366,105.0
HGST,LGBM,67,0.02,row,0.006,0.5874420564686051,0.0210957331702498,16,113,33,97,880,0.09876543209876543,0.07079646017699115,0.0992835209825998,244.0
HGST,LGBM,67,0.02,op,0.354,0.10640539401601348,0.0008046290633673613,13,49,100,28,949,0.08024691358024691,0.14444444444444443,0.028659160696008188,109.5
HGST,LGBM,67,0.05,row,0.004,0.7168141592920354,0.03927026391306393,11,128,23,145,832,0.06790123456790123,0.03873239436619718,0.14841351074718526,346.0
HGST,LGBM,67,0.05,op,0.061,0.17045933417614834,0.0014399021498800394,19,66,77,46,931,0.11728395061728394,0.1450381679389313,0.04708290685772774,110.0
HGST,LGBM,68,0.001,row,0.139,0.10703750526759376,0.0015900644493578586,13,56,93,36,941,0.08024691358024691,0.12380952380952381,0.0368474923234391,134.0
HGST,LGBM,68,0.005,row,0.030000000000000002,0.31247366203118415,0.005280519358329021,15,86,61,57,920,0.09259259259259259,0.0949367088607595,0.05834186284544524,167.0
HGST,LGBM,68,0.01,row,0.017,0.41782553729456384,0.00900484546267112,15,96,51,64,913,0.09259259259259259,0.08571428571428572,0.06550665301944729,191.0
HGST,LGBM,68,0.01,op,0.59,0.03581963758954909,0.0004113468504492638,8,28,126,9,968,0.04938271604938271,0.17777777777777778,0.009211873080859774,129.0
HGST,LGBM,68,0.02,row,0.009000000000000001,0.5412979351032449,0.01898706308510138,13,111,38,86,891,0.08024691358024691,0.06190476190476191,0.08802456499488229,258.0
HGST,LGBM,68,0.02,op,0.28500000000000003,0.0493046776232617,0.0007737686409182858,7,38,117,20,957,0.043209876543209874,0.1076923076923077,0.02047082906857728,143.0
HGST,LGBM,68,0.05,row,0.005,0.6881584492203962,0.038288375593922,12,130,20,136,841,0.07407407407407407,0.04316546762589928,0.13920163766632548,352.0
HGST,LGBM,68,0.05,op,0.048,0.17762326169405815,0.002736416239356447,15,65,82,43,934,0.09259259259259259,0.12195121951219512,0.044012282497441144,142.0
HGST,LGBM,69,0.001,row,0.163,0.13126843657817108,0.0014447946558780638,18,58,86,43,934,0.1111111111111111,0.15126050420168066,0.044012282497441144,122.5
HGST,LGBM,69,0.005,row,0.043000000000000003,0.33459755583649387,0.005023098273509902,19,88,55,61,916,0.11728395061728394,0.1130952380952381,0.062436028659160696,162.0
HGST,LGBM,69,0.01,row,0.030000000000000002,0.4243573535608934,0.009464741026485392,18,101,43,81,896,0.1111111111111111,0.09,0.08290685772773797,220.0
HGST,LGBM,69,0.01,op,0.9380000000000001,0.06278971765697429,0.000630380580514654,20,20,122,8,969,0.12345679012345678,0.4166666666666667,0.008188331627430911,27.0
HGST,LGBM,69,0.02,row,0.013000000000000001,0.556890012642225,0.019195182763325023,19,112,31,107,870,0.11728395061728394,0.07983193277310924,0.10951893551688843,244.0
HGST,LGBM,69,0.02,op,0.559,0.08702064896755163,0.0008287152467422496,21,31,110,18,959,0.12962962962962962,0.3,0.01842374616171955,53.5
HGST,LGBM,69,0.05,row,0.006,0.7625368731563422,0.04739709272239733,16,133,13,162,815,0.09876543209876543,0.05144694533762058,0.16581371545547594,390.0
HGST,LGBM,69,0.05,op,0.057,0.23409186683522967,0.0032203979865456085,18,77,67,56,921,0.1111111111111111,0.11920529801324503,0.057318321392016376,135.0
HGST,LGBM,70,0.001,row,0.164,0.12621154656552885,0.0011847391447523169,13,59,90,37,940,0.08024691358024691,0.11926605504587157,0.037871033776867964,121.5
HGST,LGBM,70,0.005,row,0.036000000000000004,0.2743362831858407,0.004210189584607424,17,86,59,59,918,0.10493827160493827,0.10493827160493827,0.06038894575230297,169.0
HGST,LGBM,70,0.01,row,0.024,0.41761483354403706,0.009927647363221527,16,100,46,74,903,0.09876543209876543,0.08421052631578947,0.07574206755373593,240.0
HGST,LGBM,70,0.01,op,0.986,0.05120101137800253,0.00012080726348967399,15,18,129,9,968,0.09259259259259259,0.35714285714285715,0.009211873080859774,37.0
HGST,LGBM,70,0.02,row,0.011,0.5391908975979772,0.01960577692054382,17,110,35,96,881,0.10493827160493827,0.07623318385650224,0.09825997952917093,257.0
HGST,LGBM,70,0.02,op,0.6950000000000001,0.05710071639275179,0.00029166862680528766,18,22,122,13,964,0.1111111111111111,0.33962264150943394,0.01330603889457523,40.0
HGST,LGBM,70,0.05,row,0.005,0.7507374631268436,0.04907936209248718,14,132,16,155,822,0.08641975308641975,0.046511627906976744,0.1586489252814739,388.5
HGST,LGBM,70,0.05,op,0.044000000000000004,0.2012220817530552,0.0025982970315660725,18,78,66,53,924,0.1111111111111111,0.12080536912751678,0.05424769703172978,158.5
HGST,LGBM,71,0.001,row,0.029,0.14664981036662453,0.0014914616361669096,14,52,96,18,959,0.08641975308641975,0.16666666666666666,0.01842374616171955,103.0
HGST,LGBM,71,0.005,row,0.010000000000000002,0.28824273072060685,0.0036498094745260386,15,76,71,41,936,0.09259259259259259,0.11363636363636363,0.04196519959058342,146.0
HGST,LGBM,71,0.005,op,0.719,0.036241045090602615,0.0003142494237192454,9,16,137,7,970,0.05555555555555555,0.28125,0.007164790174002047,67.0
HGST,LGBM,71,0.01,row,0.008,0.4083438685208597,0.007756880086559722,14,97,51,56,921,0.08641975308641975,0.08383233532934131,0.057318321392016376,191.0
HGST,LGBM,71,0.01,op,0.154,0.09818794774546986,0.0012028037822834831,9,35,118,10,967,0.05555555555555555,0.16666666666666666,0.01023541453428864,133.5
HGST,LGBM,71,0.02,row,0.004,0.5311841550779604,0.016841134685044928,13,105,44,82,895,0.08024691358024691,0.065,0.08393039918116683,268.5
HGST,LGBM,71,0.02,op,0.036000000000000004,0.11356932153392331,0.0013236110457731571,14,42,106,15,962,0.08641975308641975,0.19718309859154928,0.015353121801432957,106.0
HGST,LGBM,71,0.05,row,0.003,0.6177833965444585,0.028392341346380016,13,114,35,111,866,0.08024691358024691,0.0546218487394958,0.11361310133060389,259.0
HGST,LGBM,71,0.05,op,0.009000000000000001,0.34892541087231355,0.005587618196358847,11,92,59,51,926,0.06790123456790123,0.07142857142857142,0.052200614124872056,176.0
HGST,XGB,42,0.001,row,0.121,0.15592077538980195,0.0015994731147386744,22,47,93,22,955,0.13580246913580246,0.24175824175824176,0.022517911975435005,92.0
HGST,XGB,42,0.001,op,0.544,0.012220817530552043,7.112951027896692e-05,4,3,155,3,974,0.024691358024691357,0.4,0.0030706243602865915,19.0
HGST,XGB,42,0.005,row,0.041,0.3480825958702065,0.00553380063038058,19,89,54,56,921,0.11728395061728394,0.11585365853658537,0.057318321392016376,161.0
HGST,XGB,42,0.005,op,0.395,0.032448377581120944,0.00022618431575481017,12,13,137,6,971,0.07407407407407407,0.3870967741935484,0.006141248720573183,37.0
HGST,XGB,42,0.01,row,0.025,0.44795617361989043,0.010425553935174296,14,104,44,80,897,0.08641975308641975,0.0707070707070707,0.08188331627430911,239.5
HGST,XGB,42,0.01,op,0.28600000000000003,0.07732827644332069,0.0006902196923366421,14,22,126,7,970,0.08641975308641975,0.32558139534883723,0.007164790174002047,57.0
HGST,XGB,42,0.02,row,0.011,0.5914454277286135,0.02170165122077433,14,120,28,114,863,0.08641975308641975,0.056451612903225805,0.11668372569089049,261.0
HGST,XGB,42,0.02,op,0.124,0.14854614412136535,0.0015693653855200639,22,46,94,22,955,0.13580246913580246,0.24444444444444444,0.022517911975435005,87.0
HGST,XGB,42,0.05,row,0.005,0.7886641382216604,0.048897586677329824,13,136,13,174,803,0.08024691358024691,0.04024767801857585,0.1780962128966223,390.0
HGST,XGB,42,0.05,op,0.044000000000000004,0.3242730720606827,0.004985087265371407,21,84,57,53,924,0.12962962962962962,0.13291139240506328,0.05424769703172978,159.0
HGST,XGB,43,0.001,row,0.17,0.14433206911083019,0.0012863527308651268,17,52,93,28,949,0.10493827160493827,0.17525773195876287,0.028659160696008188,102.0
HGST,XGB,43,0.001,op,0.708,0.01327433628318584,4.2903514136519734e-05,5,4,153,0,977,0.030864197530864196,0.5555555555555556,0.0,19.0
HGST,XGB,43,0.005,row,0.041,0.3305941845764855,0.004764548148845086,18,79,65,55,922,0.1111111111111111,0.11842105263157894,0.05629477993858751,162.0
HGST,XGB,43,0.005,op,0.599,0.01706700379266751,9.446300042338994e-05,9,12,141,4,973,0.05555555555555555,0.36,0.0040941658137154556,39.0
HGST,XGB,43,0.01,row,0.023,0.4525916561314791,0.008641670978971634,13,99,50,71,906,0.08024691358024691,0.07103825136612021,0.07267144319344933,220.0
HGST,XGB,43,0.01,op,0.535,0.022334597555836493,0.00022317354283294915,11,23,128,9,968,0.06790123456790123,0.2558139534883721,0.009211873080859774,64.0
HGST,XGB,43,0.02,row,0.011,0.5754319426885799,0.01919631180317072,13,117,32,110,867,0.08024691358024691,0.05416666666666667,0.11258955987717502,263.5
HGST,XGB,43,0.02,op,0.243,0.09397387273493468,0.0006687679352683822,18,45,99,23,954,0.1111111111111111,0.20930232558139536,0.02354145342886387,75.0
HGST,XGB,43,0.05,row,0.004,0.8215339233038348,0.054271439996236535,13,137,12,180,797,0.08024691358024691,0.03939393939393939,0.1842374616171955,400.5
HGST,XGB,43,0.05,op,0.049,0.29266750948166875,0.0039557792727101665,22,74,66,47,930,0.13580246913580246,0.15384615384615385,0.048106448311156604,142.0
HGST,XGB,44,0.001,row,0.223,0.14664981036662453,0.001262642894105471,17,61,84,32,945,0.10493827160493827,0.15454545454545454,0.032753326509723645,108.5
HGST,XGB,44,0.001,op,0.631,0.01748841129372103,6.623700428094274e-05,9,7,146,3,974,0.05555555555555555,0.47368421052631576,0.0030706243602865915,16.0
HGST,XGB,44,0.005,row,0.061,0.3584070796460177,0.0051886907842122595,18,86,58,59,918,0.1111111111111111,0.11042944785276074,0.06038894575230297,181.5
HGST,XGB,44,0.005,op,0.532,0.028023598820058997,0.00011779649056781296,11,15,136,7,970,0.06790123456790123,0.3333333333333333,0.007164790174002047,38.0
HGST,XGB,44,0.01,row,0.041,0.46607669616519176,0.009459472173872135,13,104,45,78,899,0.08024691358024691,0.06666666666666667,0.07983623336745138,229.0
HGST,XGB,44,0.01,op,0.432,0.0471976401179941,0.00033231406125041165,17,24,121,14,963,0.10493827160493827,0.3090909090909091,0.014329580348004094,52.0
HGST,XGB,44,0.02,row,0.019000000000000003,0.5994521702486304,0.019564378792868233,17,116,29,115,862,0.10493827160493827,0.06854838709677419,0.11770726714431934,265.0
HGST,XGB,44,0.02,op,0.299,0.10450906026127266,0.0008125323422872465,20,55,87,25,952,0.12345679012345678,0.2,0.0255885363357216,99.0
HGST,XGB,44,0.05,row,0.004,0.8253265908133165,0.05389396434115821,12,140,10,207,770,0.07407407407407407,0.033426183844011144,0.21187308085977483,402.0
HGST,XGB,44,0.05,op,0.078,0.2827644332069111,0.0034507221150679775,18,80,64,57,920,0.1111111111111111,0.11612903225806452,0.05834186284544524,148.0
HGST,XGB,45,0.001,row,0.055,0.146228402865571,0.0011903843439808064,14,51,97,28,949,0.08641975308641975,0.15053763440860216,0.028659160696008188,134.0
HGST,XGB,45,0.001,op,0.788,0.0,0.0,0,0,162,0,977,0.0,,0.0,
HGST,XGB,45,0.005,row,0.016,0.34934681837336706,0.004908688902479183,19,75,68,45,932,0.11728395061728394,0.1366906474820144,0.04605936540429888,144.5
HGST,XGB,45,0.005,op,0.767,0.016645596291613992,0.00010500070564990356,8,11,143,3,974,0.04938271604938271,0.36363636363636365,0.0030706243602865915,75.0
HGST,XGB,45,0.01,row,0.007,0.4559629161399073,0.009576515971209483,15,105,42,71,906,0.09259259259259259,0.07853403141361257,0.07267144319344933,216.0
HGST,XGB,45,0.01,op,0.762,0.017699115044247787,0.0001520440325539822,9,14,139,4,973,0.05555555555555555,0.3333333333333333,0.0040941658137154556,82.0
HGST,XGB,45,0.02,row,0.004,0.5512010113780025,0.01747113891894435,13,112,37,105,872,0.08024691358024691,0.05652173913043478,0.10747185261003071,255.0
HGST,XGB,45,0.02,op,0.252,0.0731142014327855,0.0006382838594345392,13,36,113,18,959,0.08024691358024691,0.19402985074626866,0.01842374616171955,99.0
HGST,XGB,45,0.05,row,0.003,0.6965865992414665,0.0330172649009738,10,127,25,123,854,0.06172839506172839,0.038461538461538464,0.12589559877175024,296.0
HGST,XGB,45,0.05,op,0.011,0.35187526337968816,0.005274497812485299,19,79,64,50,927,0.11728395061728394,0.12837837837837837,0.0511770726714432,146.5
HGST,XGB,46,0.001,row,0.097,0.14243573535608933,0.0011640400809145223,15,52,95,30,947,0.09259259259259259,0.15463917525773196,0.030706243602865915,107.0
HGST,XGB,46,0.001,op,0.755,0.0025284450063211127,1.3548478148374654e-05,1,2,159,0,977,0.006172839506172839,0.3333333333333333,0.0,113.0
HGST,XGB,46,0.005,row,0.023,0.33986514959966285,0.004846968057581032,18,80,64,52,925,0.1111111111111111,0.12,0.05322415557830092,157.5
HGST,XGB,46,0.005,op,0.7040000000000001,0.01580278128950695,9.709742673001834e-05,6,8,148,2,975,0.037037037037037035,0.375,0.0020470829068577278,46.5
HGST,XGB,46,0.01,row,0.013000000000000001,0.4435313948588285,0.008953662322999482,12,108,42,74,903,0.07407407407407407,0.061855670103092786,0.07574206755373593,231.5
HGST,XGB,46,0.01,op,0.679,0.018331226295828066,0.00018177541515735992,9,19,134,6,971,0.05555555555555555,0.2647058823529412,0.006141248720573183,90.5
HGST,XGB,46,0.02,row,0.006,0.5910240202275601,0.02109272239732794,11,120,31,115,862,0.06790123456790123,0.044715447154471545,0.11770726714431934,280.0
HGST,XGB,46,0.02,op,0.23600000000000002,0.13400758533501897,0.0009894152514465823,14,50,98,24,953,0.08641975308641975,0.1590909090909091,0.02456499488229273,124.5
HGST,XGB,46,0.05,row,0.004,0.7391487568478718,0.04002860234275768,11,133,18,151,826,0.06790123456790123,0.03728813559322034,0.15455475946775846,372.0
HGST,XGB,46,0.05,op,0.032,0.2774968394437421,0.0031470103965752457,23,68,71,44,933,0.1419753086419753,0.17037037037037037,0.04503582395087001,137.0
HGST,XGB,47,0.001,row,0.115,0.13611462284028655,0.0013838265042103778,19,45,98,25,952,0.11728395061728394,0.21348314606741572,0.0255885363357216,94.5
HGST,XGB,47,0.001,op,0.678,0.007796038769490097,5.9086418591522796e-05,1,3,158,0,977,0.006172839506172839,0.25,0.0,99.0
HGST,XGB,47,0.005,row,0.035,0.3472397808680995,0.005774662464129463,13,90,59,61,916,0.08024691358024691,0.07926829268292683,0.062436028659160696,176.0
HGST,XGB,47,0.005,op,0.454,0.039401601348504005,0.00014752787317119068,11,14,137,2,975,0.06790123456790123,0.4074074074074074,0.0020470829068577278,39.0
HGST,XGB,47,0.01,row,0.021,0.47429414243573537,0.010390930046572894,14,105,43,85,892,0.08641975308641975,0.06862745098039216,0.08700102354145343,222.0
HGST,XGB,47,0.01,op,0.254,0.08828487147071218,0.0007790374935315426,17,24,121,11,966,0.10493827160493827,0.3269230769230769,0.011258955987717503,52.0
HGST,XGB,47,0.02,row,0.010000000000000002,0.5828065739570164,0.02109272239732794,15,116,31,118,859,0.09259259259259259,0.060240963855421686,0.12077789150460594,255.0
HGST,XGB,47,0.02,op,0.11,0.14243573535608933,0.0014530742814131815,20,46,96,27,950,0.12345679012345678,0.21505376344086022,0.027635619242579325,94.5
HGST,XGB,47,0.05,row,0.004,0.8034134007585335,0.05434219315990027,10,137,15,187,790,0.06172839506172839,0.029940119760479042,0.19140225179119755,407.0
